0.4062367,-0.66870487,1.0081481,-0.07597692,-0.9924831,-0.112607084,-0.54186493,0.60268235,0.32107493,-0.2733122,-1.3562177,0.67168725,-0.6028626,1.4130447,-0.17643738,-0.64783835,-0.59986824,0.080777206,-0.16656545,-0.16813964,-0.029804274,0.21162868,-0.7797222,-0.051112458,-0.2270461,0.06565671,-0.09802384,-0.08257102,-0.18696213,0.02223295,-0.6297594,-0.10859698,-1.9902047,1.2357142,0.023613889,0.43306097,0.5245792,0.4218534,0.7858914,-0.10795741,0.86566067,-0.15895797,-0.5365597,0.686569,1.6199136,-0.115083754,-0.018445477,0.5146448,-1.1779163,0.40762472,-0.0404557,0.21040533,-0.028856307,-1.0053607,-0.09284529,0.37607116,1.5174701,0.5657425,-0.08342005,-0.2805487,-0.85920763,0.6542587,0.6459096,-0.71610475
0.4004647,0.22181928,0.7880298,0.05340362,-0.21516646,-0.47259837,-0.846536,0.57329184,-0.43054575,0.21680515,-0.7204839,-0.25279927,-0.043699622,0.07177664,0.18410985,-1.2551551,-0.14710407,-0.13853662,0.36619288,-0.1731116,0.036043495,0.47303733,-0.29781398,0.0935002,-0.4247161,-0.7666537,-0.77531666,0.39162454,-1.2049026,-0.07144381,0.21169801,-0.08013843,-0.5370604,-0.48716384,-1.5462855,0.3618111,0.0238425,-0.31057924,0.9144027,-0.11982474,-1.3525672,-0.75230867,0.043754496,0.40879253,-1.1134924,0.03674096,-0.099964395,-0.31075463,-4.176419,-0.08896452,0.10241613,-0.2795016,-0.08992016,0.68575,-0.12143794,-0.29967684,-1.3754171,1.2953509,-0.517988,0.35080123,-0.42036134,0.83018786,0.055698726,0.7112254
-1.0320117,0.92622054,-1.6004181,0.24857177,0.41267017,0.32734317,0.07259274,0.38979536,0.31355053,0.37318262,0.65443116,-0.24623987,-0.06944,-0.60062677,0.43760642,-0.7687883,-1.1148691,0.21176933,0.8904905,-0.18622309,-0.07465002,0.8000932,-0.8673674,-0.0647001,-0.5903872,-1.0814749,-1.8226335,0.1417966,0.23003519,0.041122913,0.25345227,0.056425303,0.67030996,0.28513047,0.8448095,-0.1979064,-1.018743,-0.65006244,0.087177366,0.101729766,-0.50341004,-1.3280267,0.284748,-0.55034524,-0.18220146,0.025372103,-0.005611077,-0.58549255,0.24683183,-0.13378863,0.0071730465,0.07188859,0.10736011,-0.421121,0.013116762,-1.2336926,0.54913527,-1.8042879,-0.1555601,0.67378646,0.36040556,0.7434369,-0.47300264,0.63289195
-0.88041264,-1.5680189,-1.2111224,-0.19652349,0.95937973,0.1106569,-0.05161258,-0.27892682,-0.62427616,0.66394067,0.7025894,-0.014382118,0.39447173,-0.7381916,-1.374138,-1.7252756,-0.61052924,0.037178047,0.1167414,0.08918221,0.10930674,1.1927612,-0.0657656,0.061591685,-0.05290733,-1.838599,-1.9046198,-0.31868193,-0.25768158,-0.062365532,0.6282798,-0.092222065,0.78196144,-0.103896156,0.42604002,-0.40609944,0.29248026,-0.8054725,0.22465724,0.056432307,-0.24613975,0.06522345,0.24602361,-0.39612573,-0.26355785,-0.114761576,-0.095197424,-0.8195078,-0.087894455,0.1858318,-0.082328856,0.40423396,0.012355804,0.042355347,0.026887178,-0.80324554,-0.41668922,0.11036446,-0.6360373,0.58683264,-0.2376704,-0.155776,-0.49695936,0.38646495
-0.9883739,-0.31823185,-1.1303744,0.31885025,0.32217976,0.5392774,-0.751845,-0.8216214,0.056066155,1.530117,0.2755697,0.4001001,0.8795723,-0.24045594,0.46775976,-0.38150695,-1.6213492,-0.95399606,-0.18309154,1.3228745,-0.075311005,-0.42965057,0.2990447,-0.04222472,-1.2809645,0.6241693,0.23265405,-0.16729364,-0.045718346,-0.0652504,1.5170742,0.12330294,-1.3597051,0.5564618,-0.9087354,0.09595426,0.13388622,-0.25459957,0.07785757,-0.094774306,-0.31512135,-0.8839664,1.0725935,0.5986227,1.9656808,-0.06558323,-0.121817276,-1.6639377,-0.43523955,0.21989614,-0.064493194,-1.2717681,0.042263582,0.5430202,-0.07568118,-0.9316376,2.1989322,-0.28594017,-0.739012,0.6406304,0.13413641,-2.758911,0.19129388,-0.9430121
-0.22337891,0.44282222,-0.42830193,0.09295446,-0.13876875,-0.46294516,-0.017134802,0.99738973,0.266122,-0.1154981,0.68653893,-1.6807678,0.13089526,-1.3564713,-0.21941607,1.4379148,-0.7909175,-0.3004803,-0.020793444,0.33794513,-0.074395016,0.040780224,-0.47753832,0.06290832,-0.983743,0.3391808,-1.3654017,0.6666064,-0.23238225,-0.06698586,0.35131803,0.0030357242,-0.48796475,-0.96305555,0.5145632,-0.2364209,-0.5156135,0.09762926,-0.28466263,-0.038290665,0.9313444,0.19593373,0.11664967,0.107751906,0.40229976,0.0007429719,-0.0004995018,0.030933356,-0.27777117,0.23016606,0.09486255,-0.6488278,0.09158188,-0.23380548,0.0026098043,0.46981817,-0.6442771,1.2108561,-0.25864574,-0.23710798,0.34488574,0.48964313,-0.7125414,-0.8349317
-0.023059664,0.11219953,-0.037459154,-0.056249335,0.002523976,-0.118328124,-0.06839326,-0.08459953,-0.061025947,-0.07084595,0.07717429,-0.01924941,-0.1128764,-0.12281051,-0.08047812,-0.0018260926,-0.05253944,0.05465008,-0.114777915,-0.13410473,0.094628364,0.07628836,-0.08588698,0.12043561,0.0037127137,-0.011451468,-0.0014024973,-0.03989192,0.088370584,0.09578098,-0.119729295,-0.090632185,0.036679056,0.00685277,-0.02259129,-0.008808732,0.067694694,0.00037388643,-0.12175304,-0.1248671,0.040572297,-0.07425632,-0.02841729,-0.040952813,0.07678154,-0.024070695,-0.105843484,-0.019764468,-0.067371264,-0.096920185,0.08514896,-0.013927805,0.077243194,0.00013208296,0.02372758,0.026156744,-0.0051217587,-0.123266295,-0.110145636,0.045400053,0.10731663,-0.09868048,-0.12859204,0.100691274
-0.07435663,-0.08798156,-0.091839,0.03192985,-0.09904488,-0.051526867,-0.06923408,0.026866987,-0.08621199,-0.060353067,-0.09012803,-0.10980993,-0.004761809,-0.117569506,0.062254302,-0.029364515,-0.15985963,0.047562405,-0.123717666,0.033073228,-0.035256088,-0.009176404,0.033104688,0.12264758,-0.08788462,0.08916374,0.07927249,-0.13944541,0.059958685,-0.047011033,0.046853922,-0.080272645,-0.10316272,0.015677761,0.014032203,-0.06493592,-0.0985058,0.027450738,0.026770074,0.086089686,-0.057361577,-0.107803665,0.058756184,-0.16807035,-0.09272845,-0.101398334,-0.091156036,-0.05506361,0.09543777,-0.1408553,-0.09175439,-0.0658737,0.019077897,-0.052660204,0.028711304,-0.17103653,-0.106406026,-0.042464007,0.051744144,-0.0635803,0.048293166,0.019669939,-0.13064227,0.06419327
-0.17512506,0.5995635,0.16874766,-1.2539684,-0.053163853,0.33822173,0.05563418,0.44396356,1.2889068,0.5350621,-0.40377545,0.09538627,0.057117246,0.51635987,0.00029917283,0.034642924,-0.32083523,-0.3315883,0.34896523,-0.26156896,0.08475594,0.85676587,-0.7307912,-0.061020076,0.8592284,-1.1748286,0.24574551,0.5955403,-0.40560052,0.030182838,-0.8066666,0.0028672814,0.5191143,0.73942673,-0.51911676,-0.5214437,1.7394001,-1.0243039,0.48600408,-0.071096554,-0.881486,0.27297783,-1.5669754,-0.12093667,0.16826181,-0.10460493,-0.038554564,0.8003198,-0.4081001,-1.5076896,-0.01734677,0.5246472,0.08153546,0.61491084,-0.07478042,-0.8181235,-0.018274037,-0.6761475,0.052572608,0.29560536,-1.7328095,-0.34646764,0.0035237204,0.04256503
0.7398708,-0.4165523,0.11060243,0.50757784,-0.70220464,0.5067005,-0.4165396,-0.70025796,0.78222513,-0.9453584,1.5024257,0.7373483,0.40521136,0.051920637,-0.6019643,0.66419256,-0.8243527,0.16446716,0.0017216041,-1.1742862,-0.028642938,-0.39349782,-0.61073935,0.11841865,-2.87915,1.236039,-0.20236681,0.61503,0.019727234,0.050600946,0.245582,0.09421961,-0.79994005,-0.27440605,-0.6118454,0.88072723,-0.8365676,0.5637883,-0.51391083,0.11008476,-0.19551685,-0.8113065,-0.47505203,-0.3942276,-0.79368985,0.0034129918,0.09954198,0.17430936,0.9000445,0.63002795,-0.008409783,0.12849936,-0.05100085,0.7663426,-0.06671575,-0.94908166,-1.1496075,-1.677671,-0.16480415,-0.8729082,0.78483045,-0.44508007,-0.68427247,0.8342903
