0.00703945,0.00372735,-0.00660836,0.000880918,-0.000310548,0.00739071,-0.0219515,
-0.144489,-0.0565119,0.00796162,-0.24465,-0.28903,0.457243,0.535597,
-0.205334,-0.00713588,-0.0421021,0.00397888,-0.0693082,-0.07215,0.161222,
-0.320046,0.00772043,0.0200766,0.0844803,-0.0548251,-0.237392,0.603292,
-0.198171,0.105483,-0.0111045,0.332999,0.0173441,-0.668388,0.572609,
-0.109715,0.15643,-0.0299323,0.285468,-0.00536915,-0.613006,0.771477,
-0.265711,0.0293453,0.0389555,-0.0427085,-0.17647,-0.118795,1.31122,
-0.282608,0.0359015,0.0653459,0.0113526,-0.156584,-0.279844,1.4844,
-0.219721,0.148442,0.0343566,0.304637,0.000537045,-0.708692,1.29185,
-0.0144616,0.289252,-0.0485957,0.491367,0.0895049,-0.91785,1.02455,
0.0174026,0.240523,-0.132567,0.591661,0.400889,-0.983997,0.685475,
-0.0255374,0.27271,-0.232283,0.653078,0.702752,-0.980526,0.427114,
-0.0102482,0.367378,-0.362179,0.623801,0.936008,-0.922195,0.313857,
0.0112414,0.304373,-0.455007,0.548334,1.12678,-0.844459,0.211453,
-0.00801283,0.132079,-0.537124,0.268326,1.28542,-0.605931,0.106571,
-0.0242825,0.0401079,-0.573268,-0.0625632,1.33271,-0.362292,0.0466018,
-0.014618,-0.0829225,-0.529044,-0.392365,1.31584,-0.11964,-0.000775742,
0.0297674,-0.219965,-0.326499,-0.650773,1.25865,-0.00532562,-0.0522811,
0.00758295,-0.328328,-0.232682,-0.925236,1.12158,0.24293,-0.199825,
-0.0221299,-0.477204,-0.235118,-0.995491,0.973099,0.330835,-0.35159,
0.015075,-0.416391,-0.027013,-0.976135,0.834017,0.489817,-0.411657,
0.0257687,-0.4451,0.0601314,-0.977275,0.676287,0.644582,-0.392429,
-0.0199809,-0.515721,0.133424,-0.967564,0.558789,0.768733,-0.309842,
-0.0285549,-0.618184,0.149025,-0.992107,0.511881,0.908702,-0.236019,
0.0397409,-0.565524,0.225325,-0.967135,0.542933,1.12422,-0.153983,
0.0593037,-0.473262,0.319764,-0.872289,0.59365,1.25216,-0.0819918,
0.0326288,-0.47137,0.373422,-0.787474,0.672724,1.28644,-0.0403225,
-0.00202933,-0.372779,0.491732,-0.652474,0.735203,1.32196,-0.000929111,
0.0253782,-0.271365,0.532033,-0.517475,0.842786,1.30581,0.0676566,
0.0253967,-0.126278,0.564711,-0.325476,0.82923,1.24402,0.184662,
-0.000990656,-0.05178,0.547673,-0.184656,0.64952,1.09791,0.449776,
-0.00124392,0.00881662,0.491762,-0.135947,0.111527,0.890483,0.974885,
-0.093724,0.00319571,0.455408,-0.195997,-0.541127,0.694794,1.69377,
-0.31724,-0.0251141,0.457826,-0.321099,-1.4046,0.354075,2.58737,
-0.633211,-0.0605198,0.474501,-0.356719,-1.63894,0.00444895,2.82653,
-0.686051,-0.140681,0.432565,-0.226114,-1.26224,-0.227295,2.48356,
-0.725609,-0.134306,0.472965,-0.0964082,-0.875482,-0.366303,2.10705,
-0.533973,-0.165201,0.402404,-0.00138329,-0.333928,-0.306274,1.19076,
