0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,1,-1,0.761569,-0.63853,0.110869,0.439113,0.634218,0.636354,0.0359924,0.26867,-0.0700715,-0.0187936,-0.0118309,-0.161989,-0.350546,0.0459881,0.266013,-0.0701979,-0.028045,-0.0391062,-0.152566,-0.352887,0.0568652,0.279038,-0.0701229,0.000237592,-0.0666683,-0.18127,-0.350495,0.0637172,0.285735,-0.0675954,0.0158654,-0.0828786,-0.203883,-0.351179,0.0659053,0.273809,-0.0643846,-0.0101627,-0.0849316,-0.185006,-0.361608,0.5441,0.83745,-0.0513081,0.832561,-0.531327,0.15663,0.480847,0.870231,-0.107168,0.869071,-0.456834,0.189783,0.428174,0.883388,-0.190505,0.899573,-0.396528,0.183122,0.385681,0.890058,-0.242994,0.920532,-0.353459,0.166392,0.338723,0.911035,-0.23512,0.93691,-0.303641,0.173211,0.699015,-0.0684507,0.258279,0.700217,-0.0582409,0.258507,0.702108,-0.0467552,0.258309,0.700834,-0.0356554,0.257715,0.69848,-0.025533,0.257329,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,1,-1,0.771849,-0.632531,0.0644475,0.525997,0.692199,0.494154,0.0266012,0.265218,-0.0703721,-0.0252026,0.0161092,-0.158026,-0.349261,0.0359924,0.26867,-0.0700715,-0.0187936,-0.0118309,-0.161989,-0.350546,0.0459881,0.266013,-0.0701979,-0.028045,-0.0391062,-0.152566,-0.352887,0.0568652,0.279038,-0.0701229,0.000237592,-0.0666683,-0.18127,-0.350495,0.0637172,0.285735,-0.0675954,0.0158654,-0.0828786,-0.203883,-0.351179,0.601471,0.798789,0.0129955,0.790978,-0.597716,0.130729,0.5441,0.83745,-0.0513081,0.832561,-0.531327,0.15663,0.480847,0.870231,-0.107168,0.869071,-0.456834,0.189783,0.428174,0.883388,-0.190505,0.899573,-0.396528,0.183122,0.385681,0.890058,-0.242994,0.920532,-0.353459,0.166392,0.696994,-0.078178,0.258179,0.699015,-0.0684507,0.258279,0.700217,-0.0582409,0.258507,0.702108,-0.0467552,0.258309,0.700834,-0.0356554,0.257715,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,1,-1,0.773421,-0.623561,0.113983,0.622468,0.781087,0.0493564,0.0199101,0.263296,-0.0704588,-0.0276476,0.0247174,-0.159235,-0.335791,0.0266012,0.265218,-0.0703721,-0.0252026,0.0161092,-0.158026,-0.349261,0.0359924,0.26867,-0.0700715,-0.0187936,-0.0118309,-0.161989,-0.350546,0.0459881,0.266013,-0.0701979,-0.028045,-0.0391062,-0.152566,-0.352887,0.0568652,0.279038,-0.0701229,0.000237592,-0.0666683,-0.18127,-0.350495,0.656826,0.75321,0.0354297,0.745756,-0.655837,0.117155,0.601471,0.798789,0.0129955,0.790978,-0.597716,0.130729,0.5441,0.83745,-0.0513081,0.832561,-0.531327,0.15663,0.480847,0.870231,-0.107168,0.869071,-0.456834,0.189783,0.428174,0.883388,-0.190505,0.899573,-0.396528,0.183122,0.694496,-0.0883118,0.258458,0.696994,-0.078178,0.258179,0.699015,-0.0684507,0.258279,0.700217,-0.0582409,0.258507,0.702108,-0.0467552,0.258309,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,1,-1,0.739657,-0.670626,0.0562834,0.670402,0.72692,-0.148824,0.018793,0.253849,-0.0717937,-0.051029,0.0187483,-0.141592,-0.311955,0.0199101,0.263296,-0.0704588,-0.0276476,0.0247174,-0.159235,-0.335791,0.0266012,0.265218,-0.0703721,-0.0252026,0.0161092,-0.158026,-0.349261,0.0359924,0.26867,-0.0700715,-0.0187936,-0.0118309,-0.161989,-0.350546,0.0459881,0.266013,-0.0701979,-0.028045,-0.0391062,-0.152566,-0.352887,0.707838,0.70505,0.0432335,0.694901,-0.706022,0.136552,0.656826,0.75321,0.0354297,0.745756,-0.655837,0.117155,0.601471,0.798789,0.0129955,0.790978,-0.597716,0.130729,0.5441,0.83745,-0.0513081,0.832561,-0.531327,0.15663,0.480847,0.870231,-0.107168,0.869071,-0.456834,0.189783,0.690702,-0.0957678,0.257957,0.694496,-0.0883118,0.258458,0.696994,-0.078178,0.258179,0.699015,-0.0684507,0.258279,0.700217,-0.0582409,0.258507,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,1,-1,0.68992,-0.642077,-0.334286,0.61413,0.763635,-0.199265,0.0187922,0.252065,-0.0741745,-0.0525526,0.00624203,-0.150809,-0.283846,0.018793,0.253849,-0.0717937,-0.051029,0.0187483,-0.141592,-0.311955,0.0199101,0.263296,-0.0704588,-0.0276476,0.0247174,-0.159235,-0.335791,0.0266012,0.265218,-0.0703721,-0.0252026,0.0161092,-0.158026,-0.349261,0.0359924,0.26867,-0.0700715,-0.0187936,-0.0118309,-0.161989,-0.350546,0.758152,0.651817,0.0184592,0.643542,-0.752492,0.140034,0.707838,0.70505,0.0432335,0.694901,-0.706022,0.136552,0.656826,0.75321,0.0354297,0.745756,-0.655837,0.117155,0.601471,0.798789,0.0129955,0.790978,-0.597716,0.130729,0.5441,0.83745,-0.0513081,0.832561,-0.531327,0.15663,0.685411,-0.103634,0.257625,0.690702,-0.0957678,0.257957,0.694496,-0.0883118,0.258458,0.696994,-0.078178,0.258179,0.699015,-0.0684507,0.258279,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,1,-1,0.639989,-0.599346,-0.48083,0.581834,0.786729,-0.206218,0.0187195,0.258697,-0.0767564,-0.0321118,-0.00646807,-0.183559,-0.255705,0.0187922,0.252065,-0.0741745,-0.0525526,0.00624203,-0.150809,-0.283846,0.018793,0.253849,-0.0717937,-0.051029,0.0187483,-0.141592,-0.311955,0.0199101,0.263296,-0.0704588,-0.0276476,0.0247174,-0.159235,-0.335791,0.0266012,0.265218,-0.0703721,-0.0252026,0.0161092,-0.158026,-0.349261,0.805456,0.591925,-0.029413,0.590218,-0.796658,0.130299,0.758152,0.651817,0.0184592,0.643542,-0.752492,0.140034,0.707838,0.70505,0.0432335,0.694901,-0.706022,0.136552,0.656826,0.75321,0.0354297,0.745756,-0.655837,0.117155,0.601471,0.798789,0.0129955,0.790978,-0.597716,0.130729,0.679844,-0.111639,0.257667,0.685411,-0.103634,0.257625,0.690702,-0.0957678,0.257957,0.694496,-0.0883118,0.258458,0.696994,-0.078178,0.258179,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,1,-1,0.611432,-0.597806,-0.518439,0.598084,0.778124,-0.191882,0.0185165,0.26966,-0.0792058,-0.00222871,-0.0174677,-0.225154,-0.229225,0.0187195,0.258697,-0.0767564,-0.0321118,-0.00646807,-0.183559,-0.255705,0.0187922,0.252065,-0.0741745,-0.0525526,0.00624203,-0.150809,-0.283846,0.018793,0.253849,-0.0717937,-0.051029,0.0187483,-0.141592,-0.311955,0.0199101,0.263296,-0.0704588,-0.0276476,0.0247174,-0.159235,-0.335791,0.845706,0.526573,-0.0866213,0.533572,-0.837135,0.120441,0.805456,0.591925,-0.029413,0.590218,-0.796658,0.130299,0.758152,0.651817,0.0184592,0.643542,-0.752492,0.140034,0.707838,0.70505,0.0432335,0.694901,-0.706022,0.136552,0.656826,0.75321,0.0354297,0.745756,-0.655837,0.117155,0.674076,-0.119425,0.257973,0.679844,-0.111639,0.257667,0.685411,-0.103634,0.257625,0.690702,-0.0957678,0.257957,0.694496,-0.0883118,0.258458,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,1,-1,0.614934,-0.601463,-0.509999,0.611397,0.772098,-0.173372,0.0182078,0.282637,-0.0817112,0.0299513,-0.0255263,-0.26867,-0.204847,0.0185165,0.26966,-0.0792058,-0.00222871,-0.0174677,-0.225154,-0.229225,0.0187195,0.258697,-0.0767564,-0.0321118,-0.00646807,-0.183559,-0.255705,0.0187922,0.252065,-0.0741745,-0.0525526,0.00624203,-0.150809,-0.283846,0.018793,0.253849,-0.0717937,-0.051029,0.0187483,-0.141592,-0.311955,0.87785,0.456395,-0.1452,0.472993,-0.873765,0.11319,0.845706,0.526573,-0.0866213,0.533572,-0.837135,0.120441,0.805456,0.591925,-0.029413,0.590218,-0.796658,0.130299,0.758152,0.651817,0.0184592,0.643542,-0.752492,0.140034,0.707838,0.70505,0.0432335,0.694901,-0.706022,0.136552,0.667704,-0.12671,0.257951,0.674076,-0.119425,0.257973,0.679844,-0.111639,0.257667,0.685411,-0.103634,0.257625,0.690702,-0.0957678,0.257957,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,1,-1,0.612315,-0.655105,-0.442616,0.657125,0.732991,-0.175815,0.017913,0.295828,-0.0846896,0.0604095,-0.0303523,-0.310033,-0.182667,0.0182078,0.282637,-0.0817112,0.0299513,-0.0255263,-0.26867,-0.204847,0.0185165,0.26966,-0.0792058,-0.00222871,-0.0174677,-0.225154,-0.229225,0.0187195,0.258697,-0.0767564,-0.0321118,-0.00646807,-0.183559,-0.255705,0.0187922,0.252065,-0.0741745,-0.0525526,0.00624203,-0.150809,-0.283846,0.901779,0.383281,-0.199725,0.409266,-0.90581,0.109585,0.87785,0.456395,-0.1452,0.472993,-0.873765,0.11319,0.845706,0.526573,-0.0866213,0.533572,-0.837135,0.120441,0.805456,0.591925,-0.029413,0.590218,-0.796658,0.130299,0.758152,0.651817,0.0184592,0.643542,-0.752492,0.140034,0.660812,-0.133523,0.257702,0.667704,-0.12671,0.257951,0.674076,-0.119425,0.257973,0.679844,-0.111639,0.257667,0.685411,-0.103634,0.257625,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,1,-1,0.869886,-0.492024,-0.0347849,0.492643,0.863146,0.11082,0.0167648,0.301906,-0.0885597,0.0746399,-0.0291236,-0.335937,-0.166807,0.017913,0.295828,-0.0846896,0.0604095,-0.0303523,-0.310033,-0.182667,0.0182078,0.282637,-0.0817112,0.0299513,-0.0255263,-0.26867,-0.204847,0.0185165,0.26966,-0.0792058,-0.00222871,-0.0174677,-0.225154,-0.229225,0.0187195,0.258697,-0.0767564,-0.0321118,-0.00646807,-0.183559,-0.255705,0.91913,0.319296,-0.230757,0.349713,-0.930982,0.104753,0.901779,0.383281,-0.199725,0.409266,-0.90581,0.109585,0.87785,0.456395,-0.1452,0.472993,-0.873765,0.11319,0.845706,0.526573,-0.0866213,0.533572,-0.837135,0.120441,0.805456,0.591925,-0.029413,0.590218,-0.796658,0.130299,0.653524,-0.140885,0.25756,0.660812,-0.133523,0.257702,0.667704,-0.12671,0.257951,0.674076,-0.119425,0.257973,0.679844,-0.111639,0.257667,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,1,-1,0.833233,-0.541322,0.112666,0.448371,0.780739,0.435213,0.0128941,0.283654,-0.0934631,0.0412277,-0.0136185,-0.327628,-0.164981,0.0167648,0.301906,-0.0885597,0.0746399,-0.0291236,-0.335937,-0.166807,0.017913,0.295828,-0.0846896,0.0604095,-0.0303523,-0.310033,-0.182667,0.0182078,0.282637,-0.0817112,0.0299513,-0.0255263,-0.26867,-0.204847,0.0185165,0.26966,-0.0792058,-0.00222871,-0.0174677,-0.225154,-0.229225,0.936963,0.280861,-0.20789,0.301262,-0.950715,0.0733661,0.91913,0.319296,-0.230757,0.349713,-0.930982,0.104753,0.901779,0.383281,-0.199725,0.409266,-0.90581,0.109585,0.87785,0.456395,-0.1452,0.472993,-0.873765,0.11319,0.845706,0.526573,-0.0866213,0.533572,-0.837135,0.120441,0.642123,-0.149084,0.258187,0.653524,-0.140885,0.25756,0.660812,-0.133523,0.257702,0.667704,-0.12671,0.257951,0.674076,-0.119425,0.257973,
