0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,1,1,0.0180619,0.304673,-0.0501251,0.0786899,0.0301384,-0.257077,-0.297702,0.0180619,0.304673,-0.0501251,0.0786899,0.0301384,-0.257077,-0.297702,0.0180619,0.304673,-0.0501251,0.0786899,0.0301384,-0.257077,-0.297702,0.0180619,0.304673,-0.0501251,0.0786899,0.0301384,-0.257077,-0.297702,0.0180619,0.304673,-0.0501251,0.0786899,0.0301384,-0.257077,-0.297702,0.706776,0.707437,0.000573881,0.707437,-0.706776,-0.00114656,0.706776,0.707437,0.000573881,0.707437,-0.706776,-0.00114656,0.706776,0.707437,0.000573881,0.707437,-0.706776,-0.00114656,0.706776,0.707437,0.000573881,0.707437,-0.706776,-0.00114656,0.706776,0.707437,0.000573881,0.707437,-0.706776,-0.00114656,0.701165,-0.0455758,0.257967,0.701165,-0.0455758,0.257967,0.701165,-0.0455758,0.257967,0.701165,-0.0455758,0.257967,0.701165,-0.0455758,0.257967,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,1,1,0.0209173,0.303044,-0.0495647,0.0754298,0.0278532,-0.254999,-0.296476,0.0180619,0.304673,-0.0501251,0.0786899,0.0301384,-0.257077,-0.297702,0.0180619,0.304673,-0.0501251,0.0786899,0.0301384,-0.257077,-0.297702,0.0180619,0.304673,-0.0501251,0.0786899,0.0301384,-0.257077,-0.297702,0.0180619,0.304673,-0.0501251,0.0786899,0.0301384,-0.257077,-0.297702,0.701112,0.713049,-0.00170095,0.71305,-0.701105,0.00344976,0.706776,0.707437,0.000573881,0.707437,-0.706776,-0.00114656,0.706776,0.707437,0.000573881,0.707437,-0.706776,-0.00114656,0.706776,0.707437,0.000573881,0.707437,-0.706776,-0.00114656,0.706776,0.707437,0.000573881,0.707437,-0.706776,-0.00114656,0.701097,-0.0401494,0.258086,0.701165,-0.0455758,0.257967,0.701165,-0.0455758,0.257967,0.701165,-0.0455758,0.257967,0.701165,-0.0455758,0.257967,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,1,1,0.0303625,0.292782,-0.0485637,0.0523021,0.0174913,-0.238037,-0.300159,0.0209173,0.303044,-0.0495647,0.0754298,0.0278532,-0.254999,-0.296476,0.0180619,0.304673,-0.0501251,0.0786899,0.0301384,-0.257077,-0.297702,0.0180619,0.304673,-0.0501251,0.0786899,0.0301384,-0.257077,-0.297702,0.0180619,0.304673,-0.0501251,0.0786899,0.0301384,-0.257077,-0.297702,0.664292,0.747424,-0.00852662,0.747255,-0.663781,0.0316928,0.701112,0.713049,-0.00170095,0.71305,-0.701105,0.00344976,0.706776,0.707437,0.000573881,0.707437,-0.706776,-0.00114656,0.706776,0.707437,0.000573881,0.707437,-0.706776,-0.00114656,0.706776,0.707437,0.000573881,0.707437,-0.706776,-0.00114656,0.699799,-0.025433,0.258118,0.701097,-0.0401494,0.258086,0.701165,-0.0455758,0.257967,0.701165,-0.0455758,0.257967,0.701165,-0.0455758,0.257967,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,1,1,0.0401999,0.279694,-0.048684,0.0214269,0.000828739,-0.21436,-0.310017,0.0303625,0.292782,-0.0485637,0.0523021,0.0174913,-0.238037,-0.300159,0.0209173,0.303044,-0.0495647,0.0754298,0.0278532,-0.254999,-0.296476,0.0180619,0.304673,-0.0501251,0.0786899,0.0301384,-0.257077,-0.297702,0.0180619,0.304673,-0.0501251,0.0786899,0.0301384,-0.257077,-0.297702,0.605247,0.795604,-0.0262763,0.794858,-0.602224,0.0743508,0.664292,0.747424,-0.00852662,0.747255,-0.663781,0.0316928,0.701112,0.713049,-0.00170095,0.71305,-0.701105,0.00344976,0.706776,0.707437,0.000573881,0.707437,-0.706776,-0.00114656,0.706776,0.707437,0.000573881,0.707437,-0.706776,-0.00114656,0.69765,-0.0144415,0.257993,0.699799,-0.025433,0.258118,0.701097,-0.0401494,0.258086,0.701165,-0.0455758,0.257967,0.701165,-0.0455758,0.257967,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,1,1,0.0496786,0.264236,-0.0486211,-0.0151365,-0.0205256,-0.186521,-0.318638,0.0401999,0.279694,-0.048684,0.0214269,0.000828739,-0.21436,-0.310017,0.0303625,0.292782,-0.0485637,0.0523021,0.0174913,-0.238037,-0.300159,0.0209173,0.303044,-0.0495647,0.0754298,0.0278532,-0.254999,-0.296476,0.0180619,0.304673,-0.0501251,0.0786899,0.0301384,-0.257077,-0.297702,0.53885,0.840762,-0.0525247,0.838976,-0.529998,0.123372,0.605247,0.795604,-0.0262763,0.794858,-0.602224,0.0743508,0.664292,0.747424,-0.00852662,0.747255,-0.663781,0.0316928,0.701112,0.713049,-0.00170095,0.71305,-0.701105,0.00344976,0.706776,0.707437,0.000573881,0.707437,-0.706776,-0.00114656,0.694586,-0.00478534,0.258076,0.69765,-0.0144415,0.257993,0.699799,-0.025433,0.258118,0.701097,-0.0401494,0.258086,0.701165,-0.0455758,0.257967,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,1,1,0.0591078,0.247683,-0.0486324,-0.0554344,-0.0458204,-0.155678,-0.323749,0.0496786,0.264236,-0.0486211,-0.0151365,-0.0205256,-0.186521,-0.318638,0.0401999,0.279694,-0.048684,0.0214269,0.000828739,-0.21436,-0.310017,0.0303625,0.292782,-0.0485637,0.0523021,0.0174913,-0.238037,-0.300159,0.0209173,0.303044,-0.0495647,0.0754298,0.0278532,-0.254999,-0.296476,0.47037,0.878296,-0.0857191,0.87492,-0.451462,0.175207,0.53885,0.840762,-0.0525247,0.838976,-0.529998,0.123372,0.605247,0.795604,-0.0262763,0.794858,-0.602224,0.0743508,0.664292,0.747424,-0.00852662,0.747255,-0.663781,0.0316928,0.701112,0.713049,-0.00170095,0.71305,-0.701105,0.00344976,0.690821,0.00465322,0.258005,0.694586,-0.00478534,0.258076,0.69765,-0.0144415,0.257993,0.699799,-0.025433,0.258118,0.701097,-0.0401494,0.258086,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,1,1,0.0680802,0.230234,-0.048683,-0.0987985,-0.0757798,-0.122259,-0.324966,0.0591078,0.247683,-0.0486324,-0.0554344,-0.0458204,-0.155678,-0.323749,0.0496786,0.264236,-0.0486211,-0.0151365,-0.0205256,-0.186521,-0.318638,0.0401999,0.279694,-0.048684,0.0214269,0.000828739,-0.21436,-0.310017,0.0303625,0.292782,-0.0485637,0.0523021,0.0174913,-0.238037,-0.300159,0.400236,0.907786,-0.125439,0.902003,-0.366057,0.228893,0.47037,0.878296,-0.0857191,0.87492,-0.451462,0.175207,0.53885,0.840762,-0.0525247,0.838976,-0.529998,0.123372,0.605247,0.795604,-0.0262763,0.794858,-0.602224,0.0743508,0.664292,0.747424,-0.00852662,0.747255,-0.663781,0.0316928,0.686379,0.0137247,0.257939,0.690821,0.00465322,0.258005,0.694586,-0.00478534,0.258076,0.69765,-0.0144415,0.257993,0.699799,-0.025433,0.258118,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,1,1,0.0765135,0.211686,-0.048916,-0.145468,-0.112352,-0.0864867,-0.322448,0.0680802,0.230234,-0.048683,-0.0987985,-0.0757798,-0.122259,-0.324966,0.0591078,0.247683,-0.0486324,-0.0554344,-0.0458204,-0.155678,-0.323749,0.0496786,0.264236,-0.0486211,-0.0151365,-0.0205256,-0.186521,-0.318638,0.0401999,0.279694,-0.048684,0.0214269,0.000828739,-0.21436,-0.310017,0.324834,0.929663,-0.173811,0.920566,-0.268647,0.283527,0.400236,0.907786,-0.125439,0.902003,-0.366057,0.228893,0.47037,0.878296,-0.0857191,0.87492,-0.451462,0.175207,0.53885,0.840762,-0.0525247,0.838976,-0.529998,0.123372,0.605247,0.795604,-0.0262763,0.794858,-0.602224,0.0743508,0.680983,0.0224558,0.25794,0.686379,0.0137247,0.257939,0.690821,0.00465322,0.258005,0.694586,-0.00478534,0.258076,0.69765,-0.0144415,0.257993,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,1,1,0.0832927,0.193457,-0.0489784,-0.192481,-0.154912,-0.0504042,-0.312683,0.0765135,0.211686,-0.048916,-0.145468,-0.112352,-0.0864867,-0.322448,0.0680802,0.230234,-0.048683,-0.0987985,-0.0757798,-0.122259,-0.324966,0.0591078,0.247683,-0.0486324,-0.0554344,-0.0458204,-0.155678,-0.323749,0.0496786,0.264236,-0.0486211,-0.0151365,-0.0205256,-0.186521,-0.318638,0.256021,0.94021,-0.22463,0.925951,-0.171789,0.33631,0.324834,0.929663,-0.173811,0.920566,-0.268647,0.283527,0.400236,0.907786,-0.125439,0.902003,-0.366057,0.228893,0.47037,0.878296,-0.0857191,0.87492,-0.451462,0.175207,0.53885,0.840762,-0.0525247,0.838976,-0.529998,0.123372,0.674841,0.0305703,0.257568,0.680983,0.0224558,0.25794,0.686379,0.0137247,0.257939,0.690821,0.00465322,0.258005,0.694586,-0.00478534,0.258076,
0.12,0.580994,-0.0456758,0.115,1,0,0,0,0,1,1,0.0885096,0.176587,-0.0489925,-0.234782,-0.201843,-0.0199034,-0.297887,0.0832927,0.193457,-0.0489784,-0.192481,-0.154912,-0.0504042,-0.312683,0.0765135,0.211686,-0.048916,-0.145468,-0.112352,-0.0864867,-0.322448,0.0680802,0.230234,-0.048683,-0.0987985,-0.0757798,-0.122259,-0.324966,0.0591078,0.247683,-0.0486324,-0.0554344,-0.0458204,-0.155678,-0.323749,0.192908,0.940997,-0.278048,0.921461,-0.0763557,0.380894,0.256021,0.94021,-0.22463,0.925951,-0.171789,0.33631,0.324834,0.929663,-0.173811,0.920566,-0.268647,0.283527,0.400236,0.907786,-0.125439,0.902003,-0.366057,0.228893,0.47037,0.878296,-0.0857191,0.87492,-0.451462,0.175207,0.668091,0.0378538,0.257421,0.674841,0.0305703,0.257568,0.680983,0.0224558,0.25794,0.686379,0.0137247,0.257939,0.690821,0.00465322,0.258005,
