0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
0,0,0,
-0.00761609,-0.00454731,-0.00572066,
-0.0152322,-0.00909463,-0.0114413,
-0.0228483,-0.0136419,-0.017162,
-0.0304644,-0.0181893,-0.0228827,
-0.0380804,-0.0227366,-0.0286033,
-0.0456965,-0.0272839,-0.034324,
-0.0533126,-0.0318312,-0.0400446,
-0.0609287,-0.0363785,-0.0457653,
-0.0685448,-0.0409258,-0.051486,
-0.0761609,-0.0454731,-0.0572066,
-0.083777,-0.0500205,-0.0629273,
-0.0913931,-0.0545678,-0.068648,
-0.0990091,-0.0591151,-0.0743686,
-0.106625,-0.0636624,-0.0800893,
-0.114241,-0.0682097,-0.08581,
-0.121857,-0.072757,-0.0915306,
-0.129474,-0.0773043,-0.0972513,
-0.13709,-0.0818517,-0.102972,
-0.144706,-0.086399,-0.108693,
-0.152322,-0.0909463,-0.114413,
-0.159938,-0.0954936,-0.120134,
-0.167554,-0.100041,-0.125855,
-0.17517,-0.104588,-0.131575,
-0.182786,-0.109136,-0.137296,
-0.190402,-0.113683,-0.143017,
-0.198018,-0.11823,-0.148737,
-0.205634,-0.122777,-0.154458,
-0.21325,-0.127325,-0.160179,
-0.220867,-0.131872,-0.165899,
-0.228483,-0.136419,-0.17162,
-0.236099,-0.140967,-0.177341,
-0.243715,-0.145514,-0.183061,
-0.251331,-0.150061,-0.188782,
-0.258947,-0.154609,-0.194503,
-0.266563,-0.159156,-0.200223,
-0.274179,-0.163703,-0.205944,
-0.281795,-0.168251,-0.211665,
-0.289411,-0.172798,-0.217385,
