2.23304,-1.68186,0.495501,0.178979,3.05884,1.42463,
1.84089,-0.449868,-1.61803,-2.37989,2.64223,2.17935,
2.32796,-0.571841,-1.04114,0.0956149,2.48909,2.50721,
2.3703,0.571563,-1.44407,-0.558526,2.6291,3.20078,
1.72304,-0.102164,-0.96484,-0.275976,2.15955,2.70275,
0.881424,-0.464002,-0.752642,0.670477,0.451094,2.16711,
0.966627,-0.162703,-0.809217,0.489061,0.341899,2.00431,
1.22167,0.225055,-0.892932,0.0950717,0.346018,1.873,
1.54172,0.598056,-0.754813,-0.41513,0.291661,1.91607,
1.80908,0.944244,-0.556556,-0.762504,0.299962,1.91516,
1.93782,1.15,-0.302979,-0.754255,0.320632,1.8746,
1.98377,1.21494,0.114968,-0.48841,0.364922,1.82662,
2.06877,1.15308,0.653112,-0.256718,0.571708,1.76362,
2.0957,1.03774,1.22442,-0.193342,0.728844,1.78798,
2.00215,0.91847,1.5968,-0.0387843,0.799663,1.83663,
1.91451,0.738716,1.80057,0.116178,0.819644,1.89529,
1.83266,0.533384,1.89321,0.29093,0.760634,1.79968,
1.82119,0.292736,1.8075,0.383652,0.835014,1.60214,
1.82981,0.0219157,1.61294,0.460038,0.928093,1.35666,
1.80222,-0.31382,1.32685,0.620999,0.878497,1.24607,
1.75115,-0.510708,1.03831,0.71906,0.851966,1.16224,
1.67152,-0.650127,0.672894,0.799232,0.862743,1.14461,
1.61695,-0.810578,0.268515,0.897154,0.971858,1.20231,
1.62195,-0.890525,-0.0605265,0.962329,1.05592,1.26118,
1.62866,-0.903758,-0.318003,0.985194,1.09185,1.26919,
1.62528,-0.954955,-0.538252,1.06186,1.06851,1.2865,
1.59843,-0.889965,-0.781176,1.06905,1.06516,1.21684,
1.6408,-0.758818,-0.935213,0.999828,1.02033,1.19454,
1.7585,-0.606457,-1.03173,0.890463,1.1061,1.20714,
1.8993,-0.230639,-0.972599,0.566469,1.15569,1.20965,
1.96908,0.030358,-0.960797,0.247392,1.16755,1.08593,
1.95291,0.167836,-1.00288,0.164359,1.14374,1.06138,
1.98264,0.259021,-1.01572,0.0440486,1.08492,1.02276,
2.00954,0.309087,-0.953535,-0.170373,1.11207,1.18599,
2.00091,0.286467,-0.819296,-0.405641,1.22767,1.49001,
1.95649,0.270535,-0.688253,-0.410515,1.30014,1.57529,
1.87024,0.209585,-0.512442,-0.368639,1.35584,1.60974,
1.77949,0.295718,-0.124586,-0.377632,1.52615,1.75136,
