0.0409171,-0.047734,-0.0443356,
0.0818342,-0.095468,-0.0886712,
0.122751,-0.143202,-0.133007,
0.163668,-0.190936,-0.177342,
0.204585,-0.23867,-0.221678,
0.245503,-0.286404,-0.266014,
0.28642,-0.334138,-0.310349,
0.327337,-0.381872,-0.354685,
0.368254,-0.429606,-0.39902,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.409171,-0.47734,-0.443356,
0.68103,-0.148674,-0.113257,
0.952889,0.179992,0.216842,
1.22475,0.508658,0.54694,
1.49661,0.837325,0.877039,
1.76847,1.16599,1.20714,
2.04033,1.49466,1.53724,
2.31218,1.82332,1.86734,
2.58404,2.15199,2.19743,
2.8559,2.48066,2.52753,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
3.12776,2.80932,2.85763,
2.88338,2.52632,2.53563,
2.639,2.24332,2.21363,
2.39462,1.96032,1.89163,
2.15024,1.67732,1.56964,
1.90586,1.39432,1.24764,
1.66148,1.11132,0.925638,
1.4171,0.828316,0.603639,
1.17272,0.545315,0.28164,
0.92834,0.262314,-0.0403592,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.68396,-0.0206865,-0.362358,
0.700104,-0.0120923,-0.291821,
0.716248,-0.003498,-0.221284,
0.732392,0.00509627,-0.150747,
0.748537,0.0136905,-0.0802097,
0.764681,0.0222848,-0.00967265,
0.780825,0.0308791,0.0608644,
0.796969,0.0394733,0.131402,
0.813113,0.0480676,0.201939,
0.829257,0.0566619,0.272476,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.845401,0.0652561,0.343013,
0.837588,-0.00589726,0.295817,
0.829775,-0.0770507,0.248621,
0.821963,-0.148204,0.201424,
0.81415,-0.219357,0.154228,
0.806337,-0.290511,0.107032,
0.798524,-0.361664,0.0598362,
0.790711,-0.432818,0.01264,
0.782898,-0.503971,-0.0345561,
0.775085,-0.575125,-0.0817522,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
0.767272,-0.646278,-0.128948,
