0.5,0,0.9,0,1,0,-1,0,0,0.95,-1,1,0,1,0.109412,-0.420006,0.0143395,-0.184486,-0.231071,0.0213283,-0.478393,0.109412,-0.420006,0.0143395,-0.184486,-0.231071,0.0213283,-0.478393,0.109412,-0.420006,0.0143395,-0.184486,-0.231071,0.0213283,-0.478393,0.109412,-0.420006,0.0143395,-0.184486,-0.231071,0.0213283,-0.478393,0.109412,-0.420006,0.0143395,-0.184486,-0.231071,0.0213283,-0.478393,-0.00151558,0.890658,-0.454649,0.00481367,0.454651,0.890646,-0.00151558,0.890658,-0.454649,0.00481367,0.454651,0.890646,-0.00151558,0.890658,-0.454649,0.00481367,0.454651,0.890646,-0.00151558,0.890658,-0.454649,0.00481367,0.454651,0.890646,-0.00151558,0.890658,-0.454649,0.00481367,0.454651,0.890646,1.12606e-17,0.891007,-0.45399,-1.54989e-17,0.45399,0.891007,1.12606e-17,0.891007,-0.45399,-1.54989e-17,0.45399,0.891007,1.12606e-17,0.891007,-0.45399,-1.54989e-17,0.45399,0.891007,1.12606e-17,0.891007,-0.45399,-1.54989e-17,0.45399,0.891007,1.12606e-17,0.891007,-0.45399,-1.54989e-17,0.45399,0.891007,0.351,0.113176,0.936773,0.351,0.113176,0.936773,0.351,0.113176,0.936773,0.351,0.113176,0.936773,0.351,0.113176,0.936773,0.351401,0.113674,0.935407,0.351401,0.113674,0.935407,0.351401,0.113674,0.935407,0.351401,0.113674,0.935407,0.351401,0.113674,0.935407,
0.5,0,0.9,0,1,0,-1,0,0,0.95,-1,1,0,1,0.0972561,-0.36244,0.0453428,-0.0154311,-0.216834,-0.223161,-0.424012,0.109412,-0.420006,0.0143395,-0.184486,-0.231071,0.0213283,-0.478393,0.109412,-0.420006,0.0143395,-0.184486,-0.231071,0.0213283,-0.478393,0.109412,-0.420006,0.0143395,-0.184486,-0.231071,0.0213283,-0.478393,0.109412,-0.420006,0.0143395,-0.184486,-0.231071,0.0213283,-0.478393,0.109851,0.952266,-0.284785,0.315814,0.23823,0.918416,-0.00151558,0.890658,-0.454649,0.00481367,0.454651,0.890646,-0.00151558,0.890658,-0.454649,0.00481367,0.454651,0.890646,-0.00151558,0.890658,-0.454649,0.00481367,0.454651,0.890646,-0.00151558,0.890658,-0.454649,0.00481367,0.454651,0.890646,1.2986e-17,0.919184,-0.393828,-1.91828e-17,0.393828,0.919184,1.12606e-17,0.891007,-0.45399,-1.54989e-17,0.45399,0.891007,1.12606e-17,0.891007,-0.45399,-1.54989e-17,0.45399,0.891007,1.12606e-17,0.891007,-0.45399,-1.54989e-17,0.45399,0.891007,1.12606e-17,0.891007,-0.45399,-1.54989e-17,0.45399,0.891007,0.351,0.110484,0.944206,0.351,0.113176,0.936773,0.351,0.113176,0.936773,0.351,0.113176,0.936773,0.351,0.113176,0.936773,0.349565,0.101301,0.92955,0.351401,0.113674,0.935407,0.351401,0.113674,0.935407,0.351401,0.113674,0.935407,0.351401,0.113674,0.935407,
0.5,0,0.9,0,1,0,-1,0,0,0.95,-1,1,0,1,0.0972545,-0.362415,0.0453354,-0.0154685,-0.216844,-0.223163,-0.424008,0.0972561,-0.36244,0.0453428,-0.0154311,-0.216834,-0.223161,-0.424012,0.109412,-0.420006,0.0143395,-0.184486,-0.231071,0.0213283,-0.478393,0.109412,-0.420006,0.0143395,-0.184486,-0.231071,0.0213283,-0.478393,0.109412,-0.420006,0.0143395,-0.184486,-0.231071,0.0213283,-0.478393,0.109869,0.952253,-0.284823,0.315908,0.238243,0.918381,0.109851,0.952266,-0.284785,0.315814,0.23823,0.918416,-0.00151558,0.890658,-0.454649,0.00481367,0.454651,0.890646,-0.00151558,0.890658,-0.454649,0.00481367,0.454651,0.890646,-0.00151558,0.890658,-0.454649,0.00481367,0.454651,0.890646,1.52606e-17,0.956331,-0.292285,-2.54005e-17,0.292285,0.956331,1.2986e-17,0.919184,-0.393828,-1.91828e-17,0.393828,0.919184,1.12606e-17,0.891007,-0.45399,-1.54989e-17,0.45399,0.891007,1.12606e-17,0.891007,-0.45399,-1.54989e-17,0.45399,0.891007,1.12606e-17,0.891007,-0.45399,-1.54989e-17,0.45399,0.891007,0.351,0.105066,0.955877,0.351,0.110484,0.944206,0.351,0.113176,0.936773,0.351,0.113176,0.936773,0.351,0.113176,0.936773,0.349611,0.101294,0.929508,0.349565,0.101301,0.92955,0.351401,0.113674,0.935407,0.351401,0.113674,0.935407,0.351401,0.113674,0.935407,
0.5,0,0.9,0,1,0,-1,0,0,0.95,-1,1,0,1,0.0972575,-0.362438,0.0453351,-0.015467,-0.216844,-0.223162,-0.424009,0.0972545,-0.362415,0.0453354,-0.0154685,-0.216844,-0.223163,-0.424008,0.0972561,-0.36244,0.0453428,-0.0154311,-0.216834,-0.223161,-0.424012,0.109412,-0.420006,0.0143395,-0.184486,-0.231071,0.0213283,-0.478393,0.109412,-0.420006,0.0143395,-0.184486,-0.231071,0.0213283,-0.478393,0.109873,0.952257,-0.284807,0.315865,0.238235,0.918397,0.109869,0.952253,-0.284823,0.315908,0.238243,0.918381,0.109851,0.952266,-0.284785,0.315814,0.23823,0.918416,-0.00151558,0.890658,-0.454649,0.00481367,0.454651,0.890646,-0.00151558,0.890658,-0.454649,0.00481367,0.454651,0.890646,1.65634e-17,0.977608,-0.210433,-3.04125e-17,0.210433,0.977608,1.52606e-17,0.956331,-0.292285,-2.54005e-17,0.292285,0.956331,1.2986e-17,0.919184,-0.393828,-1.91828e-17,0.393828,0.919184,1.12606e-17,0.891007,-0.45399,-1.54989e-17,0.45399,0.891007,1.12606e-17,0.891007,-0.45399,-1.54989e-17,0.45399,0.891007,0.351,0.0999686,0.964554,0.351,0.105066,0.955877,0.351,0.110484,0.944206,0.351,0.113176,0.936773,0.351,0.113176,0.936773,0.349586,0.101289,0.929525,0.349611,0.101294,0.929508,0.349565,0.101301,0.92955,0.351401,0.113674,0.935407,0.351401,0.113674,0.935407,
0.5,0,0.9,0,1,0,-1,0,0,0.95,-1,1,0,1,0.0972576,-0.362436,0.0453295,-0.0154801,-0.216844,-0.223162,-0.424008,0.0972575,-0.362438,0.0453351,-0.015467,-0.216844,-0.223162,-0.424009,0.0972545,-0.362415,0.0453354,-0.0154685,-0.216844,-0.223163,-0.424008,0.0972561,-0.36244,0.0453428,-0.0154311,-0.216834,-0.223161,-0.424012,0.109412,-0.420006,0.0143395,-0.184486,-0.231071,0.0213283,-0.478393,0.109881,0.952256,-0.284808,0.315892,0.238228,0.91839,0.109873,0.952257,-0.284807,0.315865,0.238235,0.918397,0.109869,0.952253,-0.284823,0.315908,0.238243,0.918381,0.109851,0.952266,-0.284785,0.315814,0.23823,0.918416,-0.00151558,0.890658,-0.454649,0.00481367,0.454651,0.890646,1.74383e-17,0.991895,-0.12706,-3.55176e-17,0.12706,0.991895,1.65634e-17,0.977608,-0.210433,-3.04125e-17,0.210433,0.977608,1.52606e-17,0.956331,-0.292285,-2.54005e-17,0.292285,0.956331,1.2986e-17,0.919184,-0.393828,-1.91828e-17,0.393828,0.919184,1.12606e-17,0.891007,-0.45399,-1.54989e-17,0.45399,0.891007,0.351,0.0941552,0.972772,0.351,0.0999686,0.964554,0.351,0.105066,0.955877,0.351,0.110484,0.944206,0.351,0.113176,0.936773,0.349596,0.101281,0.929514,0.349586,0.101289,0.929525,0.349611,0.101294,0.929508,0.349565,0.101301,0.92955,0.351401,0.113674,0.935407,
0.5,0,0.9,0,1,0,-1,0,0,0.95,-1,1,0,1,0.0972589,-0.362426,0.0453307,-0.0154828,-0.216845,-0.223162,-0.424008,0.0972576,-0.362436,0.0453295,-0.0154801,-0.216844,-0.223162,-0.424008,0.0972575,-0.362438,0.0453351,-0.015467,-0.216844,-0.223162,-0.424009,0.0972545,-0.362415,0.0453354,-0.0154685,-0.216844,-0.223163,-0.424008,0.0972561,-0.36244,0.0453428,-0.0154311,-0.216834,-0.223161,-0.424012,0.10987,0.952254,-0.284818,0.315908,0.238238,0.918382,0.109881,0.952256,-0.284808,0.315892,0.238228,0.91839,0.109873,0.952257,-0.284807,0.315865,0.238235,0.918397,0.109869,0.952253,-0.284823,0.315908,0.238243,0.918381,0.109851,0.952266,-0.284785,0.315814,0.23823,0.918416,1.78785e-17,0.999084,-0.0427875,-4.06778e-17,0.0427875,0.999084,1.74383e-17,0.991895,-0.12706,-3.55176e-17,0.12706,0.991895,1.65634e-17,0.977608,-0.210433,-3.04125e-17,0.210433,0.977608,1.52606e-17,0.956331,-0.292285,-2.54005e-17,0.292285,0.956331,1.2986e-17,0.919184,-0.393828,-1.91828e-17,0.393828,0.919184,0.351,0.087669,0.980468,0.351,0.0941552,0.972772,0.351,0.0999686,0.964554,0.351,0.105066,0.955877,0.351,0.110484,0.944206,0.349607,0.101288,0.929506,0.349596,0.101281,0.929514,0.349586,0.101289,0.929525,0.349611,0.101294,0.929508,0.349565,0.101301,0.92955,
0.5,0,0.9,0,1,0,-1,0,0,0.95,-1,1,0,1,0.0972603,-0.362431,0.0453368,-0.0154804,-0.216845,-0.223161,-0.424009,0.0972589,-0.362426,0.0453307,-0.0154828,-0.216845,-0.223162,-0.424008,0.0972576,-0.362436,0.0453295,-0.0154801,-0.216844,-0.223162,-0.424008,0.0972575,-0.362438,0.0453351,-0.015467,-0.216844,-0.223162,-0.424009,0.0972545,-0.362415,0.0453354,-0.0154685,-0.216844,-0.223163,-0.424008,0.109856,0.952254,-0.284825,0.315889,0.238252,0.918385,0.10987,0.952254,-0.284818,0.315908,0.238238,0.918382,0.109881,0.952256,-0.284808,0.315892,0.238228,0.91839,0.109873,0.952257,-0.284807,0.315865,0.238235,0.918397,0.109869,0.952253,-0.284823,0.315908,0.238243,0.918381,1.78831e-17,0.999159,0.0409991,-4.58083e-17,-0.0409991,0.999159,1.78785e-17,0.999084,-0.0427875,-4.06778e-17,0.0427875,0.999084,1.74383e-17,0.991895,-0.12706,-3.55176e-17,0.12706,0.991895,1.65634e-17,0.977608,-0.210433,-3.04125e-17,0.210433,0.977608,1.52606e-17,0.956331,-0.292285,-2.54005e-17,0.292285,0.956331,0.351,0.0806251,0.987525,0.351,0.087669,0.980468,0.351,0.0941552,0.972772,0.351,0.0999686,0.964554,0.351,0.105066,0.955877,0.349596,0.101298,0.929512,0.349607,0.101288,0.929506,0.349596,0.101281,0.929514,0.349586,0.101289,0.929525,0.349611,0.101294,0.929508,
0.5,0,0.9,0,1,0,-1,0,0,0.95,-1,1,0,1,0.097257,-0.362425,0.0453365,-0.0154818,-0.216846,-0.223161,-0.424009,0.0972603,-0.362431,0.0453368,-0.0154804,-0.216845,-0.223161,-0.424009,0.0972589,-0.362426,0.0453307,-0.0154828,-0.216845,-0.223162,-0.424008,0.0972576,-0.362436,0.0453295,-0.0154801,-0.216844,-0.223162,-0.424008,0.0972575,-0.362438,0.0453351,-0.015467,-0.216844,-0.223162,-0.424009,0.109864,0.952251,-0.284832,0.315901,0.238255,0.91838,0.109856,0.952254,-0.284825,0.315889,0.238252,0.918385,0.10987,0.952254,-0.284818,0.315908,0.238238,0.918382,0.109881,0.952256,-0.284808,0.315892,0.238228,0.91839,0.109873,0.952257,-0.284807,0.315865,0.238235,0.918397,1.74526e-17,0.992129,0.125223,-5.09655e-17,-0.125223,0.992129,1.78831e-17,0.999159,0.0409991,-4.58083e-17,-0.0409991,0.999159,1.78785e-17,0.999084,-0.0427875,-4.06778e-17,0.0427875,0.999084,1.74383e-17,0.991895,-0.12706,-3.55176e-17,0.12706,0.991895,1.65634e-17,0.977608,-0.210433,-3.04125e-17,0.210433,0.977608,0.351,0.0729464,0.99402,0.351,0.0806251,0.987525,0.351,0.087669,0.980468,0.351,0.0941552,0.972772,0.351,0.0999686,0.964554,0.349605,0.101296,0.929507,0.349596,0.101298,0.929512,0.349607,0.101288,0.929506,0.349596,0.101281,0.929514,0.349586,0.101289,0.929525,
0.5,0,0.9,0,1,0,-1,0,0,0.95,-1,1,0,1,0.097263,-0.362423,0.0453443,-0.0154855,-0.216846,-0.223161,-0.424007,0.097257,-0.362425,0.0453365,-0.0154818,-0.216846,-0.223161,-0.424009,0.0972603,-0.362431,0.0453368,-0.0154804,-0.216845,-0.223161,-0.424009,0.0972589,-0.362426,0.0453307,-0.0154828,-0.216845,-0.223162,-0.424008,0.0972576,-0.362436,0.0453295,-0.0154801,-0.216844,-0.223162,-0.424008,0.109831,0.952252,-0.284842,0.315897,0.238274,0.918376,0.109864,0.952251,-0.284832,0.315901,0.238255,0.91838,0.109856,0.952254,-0.284825,0.315889,0.238252,0.918385,0.10987,0.952254,-0.284818,0.315908,0.238238,0.918382,0.109881,0.952256,-0.284808,0.315892,0.238228,0.91839,1.65872e-17,0.977996,0.208624,-5.60723e-17,-0.208624,0.977996,1.74526e-17,0.992129,0.125223,-5.09655e-17,-0.125223,0.992129,1.78831e-17,0.999159,0.0409991,-4.58083e-17,-0.0409991,0.999159,1.78785e-17,0.999084,-0.0427875,-4.06778e-17,0.0427875,0.999084,1.74383e-17,0.991895,-0.12706,-3.55176e-17,0.12706,0.991895,0.351,0.0647394,0.999849,0.351,0.0729464,0.99402,0.351,0.0806251,0.987525,0.351,0.087669,0.980468,0.351,0.0941552,0.972772,0.349602,0.101317,0.929503,0.349605,0.101296,0.929507,0.349596,0.101298,0.929512,0.349607,0.101288,0.929506,0.349596,0.101281,0.929514,
0.5,0,0.9,0,1,0,-1,0,0,0.95,-1,1,0,1,0.0972562,-0.362432,0.0453318,-0.0154771,-0.216845,-0.22316,-0.424009,0.097263,-0.362423,0.0453443,-0.0154855,-0.216846,-0.223161,-0.424007,0.097257,-0.362425,0.0453365,-0.0154818,-0.216846,-0.223161,-0.424009,0.0972603,-0.362431,0.0453368,-0.0154804,-0.216845,-0.223161,-0.424009,0.0972589,-0.362426,0.0453307,-0.0154828,-0.216845,-0.223162,-0.424008,0.109878,0.952254,-0.284815,0.315889,0.238236,0.918389,0.109831,0.952252,-0.284842,0.315897,0.238274,0.918376,0.109864,0.952251,-0.284832,0.315901,0.238255,0.91838,0.109856,0.952254,-0.284825,0.315889,0.238252,0.918385,0.10987,0.952254,-0.284818,0.315908,0.238238,0.918382,1.52934e-17,0.956867,0.290526,-6.10874e-17,-0.290526,0.956867,1.65872e-17,0.977996,0.208624,-5.60723e-17,-0.208624,0.977996,1.74526e-17,0.992129,0.125223,-5.09655e-17,-0.125223,0.992129,1.78831e-17,0.999159,0.0409991,-4.58083e-17,-0.0409991,0.999159,1.78785e-17,0.999084,-0.0427875,-4.06778e-17,0.0427875,0.999084,0.351,0.0560697,1.00496,0.351,0.0647394,0.999849,0.351,0.0729464,0.99402,0.351,0.0806251,0.987525,0.351,0.087669,0.980468,0.349598,0.101285,0.929515,0.349602,0.101317,0.929503,0.349605,0.101296,0.929507,0.349596,0.101298,0.929512,0.349607,0.101288,0.929506,
