8.98631e-05,-0.000268579,0.00022338,0,0,0,
8.98631e-05,-0.000268579,0.00022338,0,0,0,
0.000134391,-0.000196662,0.000163477,-0.000210594,4.59794e-05,0.000242611,
0.000147264,-0.000175872,0.000146159,-0.000271475,5.92717e-05,0.000312748,
0.000160134,-0.000155085,0.000128845,-0.000332344,7.25613e-05,0.000382871,
0.000173004,-0.000134298,0.00011153,-0.000393215,8.58514e-05,0.000452997,
0.000185869,-0.00011352,9.42233e-05,-0.00045406,9.91357e-05,0.000523092,
0.000198732,-9.27465e-05,7.69196e-05,-0.000514892,0.000112417,0.000593173,
0.000211594,-7.19718e-05,5.96153e-05,-0.000575727,0.0001257,0.000663257,
0.000224452,-5.12063e-05,4.23185e-05,-0.000636535,0.000138976,0.00073331,
0.000237306,-3.04449e-05,2.50252e-05,-0.000697331,0.00015225,0.000803349,
0.000250158,-9.68766e-06,7.73541e-06,-0.000758115,0.000165521,0.000873373,
0.000263011,1.10704e-05,-9.55507e-06,-0.000818901,0.000178792,0.000943401,
0.000275858,3.18193e-05,-2.6838e-05,-0.00087966,0.000192058,0.0010134,
0.000288702,5.25641e-05,-4.41174e-05,-0.000940407,0.000205321,0.00108338,
0.000301547,7.33096e-05,-6.13975e-05,-0.00100116,0.000218584,0.00115337,
0.000314386,9.40461e-05,-7.867e-05,-0.00106188,0.000231842,0.00122332,
0.000327222,0.000114778,-9.59391e-05,-0.00112259,0.000245097,0.00129326,
0.00034006,0.000135511,-0.000113209,-0.0011833,0.000258353,0.0013632,
0.000352891,0.000156235,-0.000130471,-0.00124399,0.000271602,0.00143312,
0.00036572,0.000176955,-0.00014773,-0.00130466,0.000284849,0.00150301,
0.000378546,0.000197671,-0.000164985,-0.00136532,0.000298094,0.0015729,
0.000391373,0.000218387,-0.000182241,-0.00142599,0.000311339,0.00164279,
0.000404194,0.000239095,-0.000199489,-0.00148663,0.000324578,0.00171264,
0.000417012,0.000259798,-0.000216734,-0.00154725,0.000337814,0.00178248,
0.000429831,0.000280502,-0.000233979,-0.00160788,0.000351051,0.00185233,
0.000442645,0.000301197,-0.000251217,-0.00166848,0.000364282,0.00192214,
0.000455456,0.000321888,-0.000268452,-0.00172907,0.000377511,0.00199194,
0.000468267,0.000342579,-0.000285687,-0.00178966,0.00039074,0.00206175,
0.000481072,0.000363262,-0.000302914,-0.00185022,0.000403963,0.00213152,
0.000493876,0.00038394,-0.000320138,-0.00191078,0.000417183,0.00220128,
0.000506679,0.000404619,-0.000337363,-0.00197133,0.000430404,0.00227104,
0.000519477,0.000425289,-0.00035458,-0.00203186,0.000443619,0.00234077,
0.000532272,0.000445955,-0.000371794,-0.00209237,0.000456832,0.00241048,
0.000545065,0.000466616,-0.000389004,-0.00215288,0.000470041,0.00248019,
0.000557858,0.000487279,-0.000406215,-0.00221338,0.000483252,0.00254989,
0.000570646,0.000507932,-0.000423418,-0.00227386,0.000496456,0.00261956,
0.000583431,0.000528581,-0.000440618,-0.00233433,0.000509658,0.00268922,
0.000596216,0.000549231,-0.000457818,-0.0023948,0.00052286,0.00275889,
0.000608996,0.000569872,-0.000475011,-0.00245524,0.000536057,0.00282852,
0.000621773,0.000590509,-0.000492201,-0.00251567,0.000549251,0.00289814,
0.000634551,0.000611146,-0.000509391,-0.0025761,0.000562445,0.00296776,
0.000647323,0.000631775,-0.000526573,-0.00263651,0.000575634,0.00303735,
0.000660093,0.000652399,-0.000543752,-0.0026969,0.000588819,0.00310692,
0.00067286,0.000673019,-0.000560928,-0.00275728,0.000602003,0.00317648,
0.000685627,0.00069364,-0.000578104,-0.00281767,0.000615186,0.00324605,
0.000698389,0.000714252,-0.000595273,-0.00287802,0.000628364,0.00331558,
0.000711148,0.000734859,-0.000612438,-0.00293837,0.000641539,0.0033851,
0.000723908,0.000755468,-0.000629604,-0.00299872,0.000654715,0.00345462,
0.000736662,0.000776067,-0.000646762,-0.00305904,0.000667885,0.00352411,
0.000749413,0.000796662,-0.000663917,-0.00311935,0.000681052,0.00359359,
0.000762165,0.000817258,-0.000681072,-0.00317966,0.00069422,0.00366307,
0.000774912,0.000837845,-0.00069822,-0.00323994,0.000707382,0.00373252,
0.000787655,0.000858427,-0.000715365,-0.00330021,0.000720541,0.00380195,
0.0008004,0.000879011,-0.00073251,-0.00336049,0.000733701,0.00387139,
0.000813138,0.000899585,-0.000749647,-0.00342073,0.000746855,0.0039408,
0.000825874,0.000920155,-0.000766781,-0.00348097,0.000760006,0.00401019,
0.000838608,0.000940722,-0.000783912,-0.00354119,0.000773155,0.00407957,
0.000851342,0.000961288,-0.000801043,-0.00360142,0.000786304,0.00414895,
0.00086407,0.000981846,-0.000818167,-0.00366162,0.000799447,0.0042183,
0.000876796,0.0010024,-0.000835287,-0.0037218,0.000812588,0.00428764,
0.000889522,0.00102295,-0.000852408,-0.00378199,0.000825729,0.00435698,
0.000902242,0.0010435,-0.000869521,-0.00384215,0.000838864,0.00442629,
0.00091496,0.00106404,-0.000886631,-0.0039023,0.000851997,0.00449558,
0.000927679,0.00108458,-0.000903741,-0.00396246,0.00086513,0.00456488,
0.000940391,0.00110512,-0.000920844,-0.00402258,0.000878257,0.00463415,
0.000953102,0.00112564,-0.000937944,-0.00408269,0.000891382,0.0047034,
0.000965809,0.00114617,-0.00095504,-0.0041428,0.000904504,0.00477264,
0.000978517,0.00116669,-0.000972136,-0.0042029,0.000917627,0.00484188,
0.00099122,0.00118721,-0.000989225,-0.00426298,0.000930743,0.00491109,
0.00100392,0.00120772,-0.00100631,-0.00432304,0.000943857,0.00498029,
