0.307517,-0.217069,0.590394,3.08814,-0.522885,0.658998,
0.307517,-0.217069,0.590394,3.08814,-0.522885,0.658998,
0.307517,-0.217069,0.590394,3.08814,-0.522885,0.658998,
0.307517,-0.21707,0.590395,3.08814,-0.522884,0.658999,
0.307517,-0.21707,0.590395,3.08814,-0.522884,0.658999,
0.307517,-0.21707,0.590395,3.08814,-0.522884,0.659,
0.307518,-0.21707,0.590395,3.08814,-0.522883,0.659,
0.307518,-0.21707,0.590395,3.08814,-0.522883,0.659001,
0.307518,-0.21707,0.590395,3.08814,-0.522883,0.659002,
0.307518,-0.21707,0.590395,3.08814,-0.522882,0.659003,
0.307518,-0.21707,0.590395,3.08814,-0.522882,0.659004,
0.307519,-0.21707,0.590395,3.08814,-0.522881,0.659005,
0.307519,-0.21707,0.590395,3.08814,-0.52288,0.659006,
0.307519,-0.21707,0.590395,3.08814,-0.52288,0.659007,
0.307519,-0.21707,0.590395,3.08814,-0.522879,0.659009,
0.30752,-0.21707,0.590395,3.08814,-0.522878,0.65901,
0.30752,-0.21707,0.590395,3.08814,-0.522878,0.659012,
0.30752,-0.21707,0.590395,3.08814,-0.522877,0.659014,
0.307521,-0.21707,0.590395,3.08814,-0.522876,0.659015,
0.307521,-0.21707,0.590395,3.08813,-0.522875,0.659017,
0.307521,-0.21707,0.590394,3.08813,-0.522874,0.659019,
0.307522,-0.217069,0.590394,3.08813,-0.522873,0.659021,
0.307522,-0.217069,0.590394,3.08813,-0.522872,0.659023,
0.307523,-0.217069,0.590394,3.08813,-0.522871,0.659026,
0.307523,-0.217069,0.590394,3.08813,-0.522869,0.659028,
0.307523,-0.217068,0.590394,3.08813,-0.522868,0.65903,
0.307524,-0.217068,0.590393,3.08813,-0.522867,0.659033,
0.307524,-0.217068,0.590393,3.08813,-0.522865,0.659035,
0.307525,-0.217068,0.590393,3.08812,-0.522864,0.659038,
0.307525,-0.217067,0.590392,3.08812,-0.522863,0.659041,
0.307526,-0.217067,0.590392,3.08812,-0.522861,0.659044,
