1.2253306,1.0760864,-1.4497793,0.5411393,0.7776164,0.5820017,-0.10340292,-0.20485054,-0.48213696,0.0009582711,0.15691416,-0.07788937,0.040942103,0.011527538,-0.12311396,-0.009573788,-0.1237555,0.7138774,-0.03422842,0.14872268,-0.89034003,-0.008654966,-0.0164363,0.14084119,0.40047166,-0.017212525,0.24067183,-0.29837754,0.18254323,-0.15219046,0.054211102,0.23611224,0.10389308,0.27061623,-0.16793625,0.27990487,-0.088500254,0.15412089,0.019466324,0.11835339,0.3918627,0.11812584,0.16815968,-0.037368607,0.08770022,-0.25265738,0.28174153,0.39619306,0.40311477,0.049529552,-0.09438496,0.099738605,-0.11498998,-0.34384632,0.23932813,-0.6895253,-0.1095336,-0.17892909,-0.35391694,0.00017618142,-0.026192306,-0.3863934,-0.0224372,0.050126832,-0.09635567,-0.060711995,-0.02612367,0.09864232,-0.0807573,0.045276564,0.029626293,-0.007573715,-0.009881085,0.116216995,0.024530018,-0.06104327,0.09743292,0.12349757,-0.026844231,0.046858907,0.14796539,0.03845209,-0.549695,-0.18638594,-0.41928118,-0.46267712,-0.02845976,-0.24503742,-0.398911,-0.05723918,-0.21018308,-0.2299018,-0.2682376,-0.14920254,-0.12091715,-0.30171433,-0.05794975
0.07724712,-0.036445484,0.5617776,-0.5026367,0.8082854,1.0205734,-0.2690708,-0.47358364,0.8242432,-0.65128964,-0.24467929,-0.06168909,0.020211728,0.10527556,-0.094165705,0.07403364,-0.24360041,0.4879607,0.06251144,-0.7242293,0.5722332,0.094496295,0.19090685,-0.4309626,0.3481324,0.1437934,-0.20215486,0.2383867,-0.14377204,0.031979177,-0.12219023,0.24564815,0.07113097,-0.10849115,0.11956868,-0.12897749,-0.0053052013,0.0316166,0.19595477,-0.08598604,0.27342102,-0.14712217,0.047858506,-0.046412468,-0.0024909514,0.039831094,-0.004138881,0.67148656,-0.41804558,-0.07941241,-0.05451458,0.19653639,-0.58219093,-0.09228993,0.34061435,-0.14437391,-0.47838527,0.15350203,-0.2807669,0.050533205,0.053823058,-0.03927957,-0.25259054,-0.025930772,-0.15640022,0.047400896,-0.01857417,-0.05211284,-0.060171258,0.05423413,-0.2070708,-0.020405227,-0.07966506,0.03135,0.053545278,-0.024129858,-0.20203806,0.063691355,-0.12090169,0.15159981,0.14794233,-0.058142323,-0.17282714,-0.74935603,7.562674e-05,-0.12452658,-0.08730654,0.052860927,-0.2370185,0.58764786,0.042953085,-0.16908093,0.8490396,-0.010458268,-0.2621254,1.2742627,-0.25607058
-0.9127109,-0.56851584,-1.6950668,-0.5211037,-1.3578519,-0.2792451,-0.51696134,0.03361958,-0.6009516,-0.43697312,0.16132046,0.082284495,0.03133109,-0.0844033,0.18160819,0.09898449,-0.018835325,-0.3298237,0.22849074,0.6892945,-0.15408519,0.4021558,0.4681291,0.27035716,-0.19963796,0.27376142,0.06363877,0.01898922,0.27172187,0.09615807,0.07393084,-0.04500132,0.18712929,-0.20948474,0.07356583,0.031442136,0.12324706,-0.009009216,-0.12829842,-0.09109247,-0.2238378,0.07900062,0.045750983,0.24162516,-0.22683494,-0.049735274,-0.1483747,-0.34336957,0.11099247,-0.08360536,0.14724135,-0.36521474,0.3638277,-0.06277339,-0.26603097,0.16169189,-0.05603912,0.021768788,0.10187848,-0.008443204,-0.06370441,0.21696961,-0.11620009,-0.1536607,-0.03610781,0.082754776,-0.05732867,0.033469096,-0.07671143,-0.011899785,-0.007526868,0.05280242,0.20107915,-0.08390209,0.025657956,-0.01701101,-0.09935269,0.06116441,0.017226057,-0.024826251,0.048279203,0.04634711,0.06436521,0.985623,0.1914344,0.15205608,0.37589428,0.12347815,0.060391624,-0.17082858,0.18114154,-0.012918177,-0.55849236,0.022411032,0.042243175,-1.0959435,0.10053705
0.38080138,-0.36937922,-1.1418371,-0.71388566,0.24151263,0.16149843,0.2525696,0.23349479,-1.0442028,-0.7786483,-0.3702117,-0.05179929,-0.028761433,-0.15235448,-0.05893502,0.138127,0.17134854,0.45318216,0.36583912,-0.20939803,0.63909084,0.074902065,0.5767034,0.28062558,0.51172894,0.11873149,-0.0400977,0.23201536,-0.052266296,0.32574737,0.20176682,0.25590745,-0.0030138197,0.14058095,0.22265902,0.021832187,-0.06767201,0.029394703,0.3751914,-0.057709925,0.25714737,0.034181472,0.02504384,-0.27051833,0.07924205,0.3089325,-0.0952616,0.24832746,-0.1404824,-0.24744244,-0.5223473,0.12809543,-0.027622309,0.11743605,0.53244025,-0.332073,-0.21176353,-0.37344083,-0.031788748,0.19805309,0.2588474,-0.26925206,0.09743566,-0.15967037,0.08810939,0.28859076,0.16604564,-0.13102661,0.030124042,-0.131165,-0.13933995,0.014501019,0.04708237,-0.26122615,0.090925865,-0.04013377,-0.27011824,0.19428986,-0.04022808,-0.3771356,0.109845795,0.0236692,0.29172567,0.4504313,0.3472738,0.13541104,0.5006837,0.09515216,0.19081669,0.4538869,0.078419544,0.02584708,0.34081528,0.03227667,-0.13777426,0.34176275,0.053553134
-1.4044629,-0.2370196,1.1174297,0.40122917,0.10246868,0.08579261,-0.2024036,-0.06832835,-0.121922605,0.23629843,0.41946757,0.14974953,-0.09125975,0.016556859,-0.39875093,0.58469844,0.044169128,-1.0143188,0.58476096,0.3888882,-0.03156498,0.46502623,0.196915,-0.17724118,-0.5193829,0.4642787,0.28262973,-0.19096698,0.5753712,0.098150566,-0.11198545,-0.05395007,0.41630504,0.23413244,-0.21315378,0.42921284,-0.118233696,0.067558445,0.0748034,0.24744675,0.2565973,-0.33032537,0.15163644,-0.07942114,0.106606066,0.29196933,0.14131248,0.33884218,-0.56083584,0.31645805,0.09220061,0.06740682,0.031685557,0.08231637,0.5315445,0.37188652,-0.36131868,0.39300427,0.23184559,-0.12192442,0.23368599,0.2436583,-0.13931218,0.2185069,0.13175078,-0.17080063,0.06464709,0.16140614,-0.06408702,0.17140032,-0.07236309,-0.15060972,0.11820084,-0.008958855,0.09799991,0.22074097,-0.13888025,-0.11434107,0.14783458,-0.16011429,0.09762843,0.42896703,0.103182465,-0.5786313,-0.09920801,0.04332223,-0.30730316,-0.20210764,-0.22727615,0.1607578,-0.2512496,-0.14721018,0.30061463,-0.20509642,-0.3608923,0.6038128,-0.17355567
-3.387141,-0.8756912,-3.449032,-1.1550122,0.07394971,-0.19827202,0.040397648,-0.5523831,-0.48322767,-0.40611404,0.26401266,-0.0347179,0.06706743,-0.02320828,0.0005080985,0.015758231,0.024792152,0.20295146,-0.06208607,0.6491212,0.37928477,0.36775434,-0.07073937,0.43635318,0.14518127,-0.07875901,0.17147903,0.358118,0.12206631,-0.23011474,-0.03212055,0.034688022,-0.12468143,-0.018996147,-0.0075217807,0.010199138,-0.089921415,-0.15326008,-0.11313463,-0.069335654,-0.018397398,-0.09245681,-0.084041595,-0.024192387,-0.13950062,-0.08905318,-0.12974614,-0.22770083,-0.19971566,-0.09455282,-0.01078755,-0.43302995,0.2818758,-0.23473525,0.15654264,-0.06579339,-0.2615326,-0.21268606,0.07755316,-0.03871645,0.080695406,0.0057832976,-0.24092013,-0.13800338,-0.049762934,0.052834738,-0.09769622,-0.02288323,-0.07631787,-0.075129345,-0.12903787,0.08232981,-0.11583949,-0.066331305,0.07026716,0.09177344,-0.12311971,-0.029636685,-0.054125216,-0.035674136,0.006746936,-0.08473898,0.04628438,3.181332,0.1958188,0.25971556,1.8313137,0.19221897,0.16945729,0.5478193,0.13630137,0.42285973,-0.57958555,0.096190445,0.47649992,-1.6327525,0.014937932
0.7630342,-0.7487948,0.84953344,-0.27456716,-0.32407746,-0.245384,-0.3921584,0.23999317,-1.0853715,0.012920221,-0.6265395,0.044334754,-0.0564451,-0.0117793325,0.056897294,0.011234011,-0.20828037,0.35201943,0.33231416,-1.0012904,0.9013285,-0.9240501,0.1212573,0.11111391,0.2872877,0.19043341,-0.6459891,0.315692,-0.7482904,0.07698945,-0.015538569,0.16984971,0.13970152,-0.21809141,0.13084109,-0.37039226,0.02092009,0.017598249,0.070253916,0.044494435,0.19805263,0.029610436,-0.19942038,-0.11918047,0.09349787,-0.008315987,0.045203343,0.4762831,-0.10147366,-0.4103327,-0.28326866,0.28204134,0.3779893,0.195729,0.034075104,-0.093370736,-0.26877093,0.31366575,0.30873492,0.015037639,-0.01470347,0.019193994,0.0038033875,0.11260846,0.029183103,-0.019861026,0.036239486,0.034586392,-0.028388659,-0.03070811,-0.040209208,-0.07679147,0.072521545,0.032456264,0.11024525,-0.031393185,-0.07688403,-0.16644615,0.091713466,-0.119907156,-0.009520488,-0.05565963,0.15428254,-0.53421307,-0.023039782,0.13992843,-0.31698886,0.041740444,-0.06493668,-0.06413774,-0.09649433,-0.24484393,0.30411467,0.031158945,-0.39973298,0.37647703,-0.03178742
-0.73854476,-0.228554,1.7002132,-0.11538226,-0.09869264,-0.13551898,-0.3701126,0.17079718,-0.7644618,0.72199625,0.7030706,-0.059428286,0.08699802,0.01148636,-0.16637324,0.033378426,0.08049976,-0.99909943,0.08222335,1.0214506,0.46917188,-0.5912051,-0.07995714,-0.60888374,-0.6483484,0.0209502,0.6074611,0.15458712,-0.5025202,0.037672788,-0.442385,-0.42151713,-0.0068418044,0.19284722,-0.021170545,-0.35258767,0.050066497,-0.18281199,-0.3382387,-0.10020663,0.11749276,-0.060642432,-0.10961844,0.037799224,-0.11958692,-0.5404723,-0.07261044,0.21098465,-0.42152795,-0.062629804,-0.032544617,0.074452214,0.172787,0.079814024,0.05632539,0.50173914,-0.020432634,-0.5900384,0.005212402,0.035471074,0.048190724,0.0033352233,0.20928833,-0.30662358,-0.0009226867,0.09740868,-0.11827999,-0.11916451,0.07130892,-0.0669328,0.0038289882,0.0065658544,0.037490297,-0.032266013,0.04350615,0.019714579,-0.13748282,0.044294253,-0.03748608,-0.08580783,0.16292116,-0.00029413193,0.10837928,-1.5320226,0.04214611,0.17048374,-1.264736,-0.060570136,0.08001902,-1.0333617,-0.091249906,0.09446393,-0.706965,-0.05829195,-0.1373286,-0.3791995,-0.18060274
0.6406375,-0.09666118,0.1095858,-0.47433332,-0.19163425,0.36214128,-1.1777958,-0.071622014,0.47857577,-0.13540682,0.58331645,-0.032215074,-0.04810822,0.06809936,0.02572034,-0.02282596,0.10121678,-0.19367157,0.05050506,0.22640324,-0.05710893,0.3730919,0.10322295,0.40882888,-0.017389143,-0.009633984,0.2393001,-0.14692482,0.31249863,0.059040383,0.34880817,0.012204342,-0.115098834,0.13204327,-0.22957775,0.25697184,0.01473923,0.16005242,0.15079238,-0.18048036,0.28308502,-0.3551221,0.1560498,0.1082134,0.19021969,0.23398606,-0.04612511,0.15917808,-0.41428033,-0.073770374,0.14836177,0.12983193,-0.08519389,-0.12355298,0.0866559,-0.5037988,0.019533416,0.40324816,0.23412324,-0.09128689,-0.019995738,-0.15811898,0.081597425,0.35465458,0.09818848,0.025420679,0.1332102,-0.17399323,-0.03861481,0.15463383,0.06451456,0.0973844,0.2452211,-0.09115273,0.07758408,0.074652605,0.25665927,0.17481221,0.3273081,0.00924646,0.062069178,0.16569975,0.017510712,0.15660322,-0.24792325,-0.048865687,0.05225591,-0.16044268,-0.06893358,0.06558101,-0.24075244,-0.06369246,0.006143304,-0.337963,-0.14602338,0.054702424,-0.33739537
-2.9879825,-0.39381,2.0925944,1.4250576,0.0076477057,-0.14876054,-0.08951816,-0.0051820506,-0.5622174,0.24614714,-0.06860193,-0.032506514,0.041940816,0.054491878,-0.02042304,-0.02781474,-0.086447336,-0.9069919,0.0020745324,-0.22461936,-0.8093499,-0.05803275,0.04165007,-0.3838545,-0.58502036,-0.06425212,-0.45210144,-0.26445058,-0.09180452,-0.11507401,-0.26973823,-0.46126634,-0.06183827,-0.20970567,-0.116663635,0.078075394,0.021646451,-0.2927136,-0.23562773,0.073465854,-0.15757099,0.24014334,0.06288696,0.024147714,-0.14917405,-0.19470702,0.046920627,0.11552252,0.63693684,0.2384264,0.040204655,-0.05896695,0.32756177,0.21880656,0.28289682,-0.18508008,-0.06505992,0.3253265,0.22489485,-0.11765378,0.33328635,-0.042171963,0.17642954,0.20966028,-0.008342345,-0.13250889,0.23275848,-0.04633017,0.21002913,0.13800205,-0.07309487,-0.082029164,0.08981466,-0.09825929,0.08796089,0.0971664,-0.046945136,-0.015771003,0.073280245,-0.36667806,0.21948133,0.12698634,0.2344793,-1.4819211,-0.50717,0.027862517,-0.94106734,-0.45221296,0.16319862,-0.17887136,-0.19611551,0.08741045,0.31420383,-0.024293384,0.08886345,0.8050563,0.07871552
