0.11390113,0.085909225,-0.5163982,0.03723871,0.4541556,-0.08308497,-0.26255232,-0.30489364,-0.16298912,0.3214439,0.17406175,1.6336715,-0.021307576,-0.9757804,-0.37686026,-1.1216016,0.2045432,-0.15138741,0.58881104,0.10232869,0.4733375,-0.037387457,-0.5067954,0.062364858,0.36979088,0.3021703,-0.005242008,0.85759383,0.12930429,-0.3130116,0.06417021,0.5822731,0.49475875,-0.065096006,0.43381026,0.0686012,-0.13000675,-0.082205966,0.4848217,0.31285906,-0.031083982,0.5157213,0.10554469,0.07917309,-0.36438942,0.24050447,0.47322768,-0.38562804,-0.0020065617,0.30551744,-0.5027322,-0.4588346,-0.2718314,-0.061924048,-0.33062458,0.34034088,-0.22920668,-0.23360516,-0.22650754,0.08445683,-0.16727427,0.34331724,-0.14247894,-0.085029945,-0.29874355,0.23345174,-0.14803971,-0.11818376,-0.04480845,-0.018883692,-0.27886093,0.2322436,-0.24866648,-0.28988218,0.09348732,0.08127956,-0.26046875,-0.37698048,-0.2800043,-0.32526144,0.014929638,-0.099791124,-0.39960012,0.49244592,-0.04270634,-0.4335015,0.565656,-0.037401702,-0.35583735,0.48035535,-0.10985856
-0.34498933,-0.577179,-0.4421935,0.03416,-0.51415473,0.29428706,-0.07650052,0.12177184,0.60298467,-0.10609889,-0.18173179,-0.37747788,0.35659924,0.4647905,0.3002077,-0.28423092,0.16787624,0.22349262,-0.30769292,0.2216848,0.41693535,0.17968431,-0.073603384,0.015728166,0.15369646,-0.43181208,0.20343049,0.46201375,0.020152844,0.18948784,0.09651269,0.22501782,-0.67147666,0.24315646,0.62377685,0.15329048,0.1228522,-0.20156083,0.22974183,-0.64461696,0.22475809,0.78338826,-0.07818885,0.11471777,0.16982126,0.21865138,-0.09208455,-0.16528818,0.103208095,1.3165994,-0.19591878,-0.45154527,0.2532251,-0.24254607,0.12754804,0.25601703,-0.024495065,0.06488791,-0.011792563,-0.173517,0.16825894,0.3158472,0.14836568,0.122298546,0.08007594,-0.04823842,0.023175273,0.4651429,0.17674334,0.37083536,-0.084873125,-0.09130554,0.050288398,0.3969335,0.035466168,0.45784825,0.14642225,0.16918878,0.15022874,0.19402546,-0.017829042,0.06876128,0.13237499,0.12646478,0.0960987,0.10679222,0.053506326,0.10805869,0.10139205,0.07728905,-0.08207377
-1.0469762,0.043687157,1.9718518,0.36535385,0.65152776,0.12560527,0.027732136,0.16630806,0.04491929,0.9211435,-0.21793334,-0.3615208,-0.14718558,0.013158127,-1.2882206,-0.35682797,0.38743576,0.07594994,-0.27219132,0.083925016,-0.19370806,0.4198482,0.33415163,-0.297945,-0.22695693,-0.15900339,0.0026961775,0.115756154,0.44411358,-0.051444348,-0.06510852,-0.09311688,-0.10417815,0.008714532,0.20528674,0.3812575,0.04267151,0.09155451,-0.20358153,-0.17031308,0.13818443,0.10168096,0.6282717,0.18445976,0.2961162,-0.3082533,0.7252195,0.065023445,0.099107414,0.0609113,-0.8719152,-0.15923493,0.04605818,0.08624136,0.1121965,0.11660033,-0.14352709,-0.023350695,-0.030866882,-0.014732916,0.11349157,-0.1505437,0.06381204,0.012898003,-0.124240234,-0.1615412,0.09578958,-0.04278784,0.19906858,0.12620515,-0.42227936,-0.008646603,0.19729705,-0.083235614,0.14540583,0.1900614,-0.33808568,-0.79118806,-0.047037795,-0.2682612,-0.7304897,-0.16182941,-0.16316727,-0.72291994,-0.091429085,-0.01792792,-0.6147375,0.05100402,-0.09766517,-0.6352215,0.12641941
-2.077922,-0.6951405,0.89508694,-0.6017786,-0.5270713,0.23084928,0.06903594,-0.48841882,1.512044,-0.13355783,0.65305424,0.60118526,-0.00999938,-0.10596525,0.0756885,0.21885952,-0.14987126,-0.2180185,-0.06925625,-0.04388394,0.33496645,0.02359384,-0.22382182,-0.033538155,-0.0012102543,0.065479144,-0.04542237,0.03265918,0.058708854,0.022295572,-0.059818953,-0.17311893,0.21624322,0.16739683,0.019591356,0.1293532,-0.030193161,0.018822365,-0.29157555,-0.035666056,0.0662131,0.0814878,0.12885839,-0.12829441,0.22376482,-0.09532131,-0.29499093,-0.38760936,0.061157513,-0.8085369,1.1516234,-0.2226108,-0.39110303,-0.23739828,0.2937708,0.30205762,0.39823136,-0.2972488,0.23139843,0.09523573,-0.005292882,-0.41941357,0.045522068,-0.21400854,0.14420407,-0.0015807239,0.062010508,-0.35541427,0.026338322,-0.24239561,0.054468583,0.10943228,0.006057713,-0.082576096,-0.090645365,-0.09530075,-0.117638394,-0.0315643,0.12452103,0.006337543,-0.20542383,-0.02408051,0.030147754,-0.4686352,-0.059580926,-0.1585354,-0.5470035,-0.0026928182,-0.1522732,-0.6921107,0.00210774
0.76510745,0.33957306,-0.010964297,-0.021994013,-0.20201704,-0.31658456,0.24452244,-0.037101585,0.09356893,0.62896514,-0.602928,0.21323603,-0.17271137,-0.49883458,-0.15375136,-0.5437207,-0.50189185,0.30181774,-0.21835834,-0.19158985,-0.081816606,-0.24904668,-0.3121621,-0.29435557,0.39860585,-0.023897713,-0.26671654,-0.08855934,-0.24872272,-0.03265441,0.318172,0.2533563,0.016264161,0.018064752,0.1287522,-0.1022013,0.17427683,0.25035796,0.3887792,-0.092961244,-0.0424872,0.21470891,-0.056008425,0.40857968,0.22700395,0.34663263,0.65464604,0.4846835,0.05987314,0.87398255,0.65740126,-0.08624484,-0.16400184,0.11820844,0.1734527,0.22673516,0.12218439,-0.17706987,-0.18337266,-0.034814883,0.2407082,0.11156627,-0.0897326,0.028969578,-0.18771374,-0.1830036,0.12154858,-0.24694392,-0.11595092,-0.005413699,-0.3013035,-0.27259156,0.060167346,-0.5066217,-0.17300668,0.12266443,-0.33266684,-0.5709099,-0.30429158,-0.1932626,-0.14909089,-0.21634097,-0.14931992,-0.023672191,-0.1974657,-0.15532331,0.14586045,-0.28483164,-0.055491786,0.17031212,-0.17166686
-0.34317636,-0.06245656,-0.31738603,0.038046192,-0.32425305,-0.23303697,-0.25591472,-0.03743235,0.7507497,0.42276073,0.0036544595,0.35838592,-0.24703555,-0.38121486,-0.27136788,0.7384754,-0.18710138,-0.27506736,-0.35499376,-0.069466494,-0.0120933,-0.21959727,-0.022441566,0.06038525,0.11369796,-0.32757926,-0.04200806,-0.17587881,-0.007592289,-0.14892526,0.01704218,0.015654692,-0.11761402,-0.048639048,-0.2515004,0.1443614,0.019869993,0.017239517,-0.12381393,-0.2572194,0.000781029,-0.12274731,0.11589562,0.042876657,-0.08508909,0.085917026,0.6473845,-0.3177605,0.39636716,-0.22492331,0.16130705,-0.4375029,0.08321997,-0.206064,0.42271584,-0.4013541,0.1878493,-0.2680723,0.12720953,-0.036234364,0.363167,-0.26243547,0.3420196,-0.25053445,0.066715434,-0.060543843,0.3029496,-0.23797825,0.3000213,-0.13296908,-0.21970771,-0.07545446,0.38130173,-0.174677,0.12675568,-0.13879423,-0.38029268,-0.21188098,-0.45335558,-0.3854422,-0.34283632,-0.30338648,-0.29487905,-0.37492496,-0.43167934,-0.4428572,-0.26032767,-0.38463974,-0.30439615,-0.43801606,-0.18171722
-2.132657,-0.052649535,-0.6117477,-0.13690564,0.3630977,0.13206337,0.45512378,0.7750805,0.013027515,0.016741922,-0.037123814,1.0839736,0.18922213,-0.51783323,1.1312548,1.4093512,-0.7659696,-0.88224185,0.50113434,-0.16117382,0.437897,0.114748485,0.54440576,-0.28859335,-0.6332534,0.5032851,-0.18200974,0.32530332,-0.02655852,0.12497177,-0.16661443,-0.35292214,0.49452502,-0.07244629,0.17895085,0.1532318,-0.22256936,-0.20831896,-0.090755254,0.3254277,0.061428625,0.033472273,-0.009882073,-0.5247726,-0.030271504,0.06537073,0.060167454,-0.9629353,0.0510944,0.7365798,0.76724374,-0.559567,0.077087544,-0.40954936,0.28524876,0.27146906,0.11269238,-0.08478066,-0.10731882,0.09328378,-0.043513425,-0.036753498,-0.09036946,0.18604451,0.102583766,0.090664834,-0.14813185,-0.18171658,-0.17036274,0.111460656,0.065830134,0.058248207,-0.20239402,-0.47002608,-0.08643114,-0.016317448,-0.5320225,0.29233146,-0.042622708,-0.34043995,0.14475489,-0.12765272,-0.43735117,0.34458992,-0.09647902,-0.25911242,0.24036863,-0.060558863,-0.26955432,0.36855978,-0.08230081
-0.4330227,-0.019169578,0.2634178,-0.88247335,1.445226,-0.016436826,-0.17673674,-0.28933737,1.4952948,0.60808426,-0.5245305,0.23676729,-0.34574258,-0.094199985,-0.32647628,0.85587627,0.5424431,-0.28572118,-0.21747181,-0.12694019,0.037826125,0.15634505,0.47237682,-0.06410156,-0.16505437,-0.4408464,-0.053324416,0.25050604,0.21326813,-0.10884912,-0.12079354,-0.019507684,-0.42620826,-0.172144,0.24585506,0.21963114,-0.013436111,-0.48950613,-0.08358917,-0.3763429,-0.08306129,0.13902624,0.13972294,-0.055647545,-0.5459311,0.013677863,0.12469503,-0.36071113,-0.45102894,-0.0046001053,0.46832785,-0.586757,0.058645763,0.04453668,-0.08081927,-0.22818449,-0.058660887,-0.17284414,0.005846497,0.074470595,-0.022059994,0.066861674,0.029841362,-0.19428472,0.0010823893,-0.09725573,0.1807521,0.3996725,0.010151162,0.010406558,0.23261493,0.10834554,0.20719236,0.35133958,-0.08008615,-0.015964847,-0.16665144,-0.49070483,0.07468129,-0.14527255,-0.5186524,0.079163745,-0.2713721,-0.49536824,-0.051292494,-0.17849907,-0.30835438,0.007164988,-0.29540145,-0.24967197,-0.051849622
1.1408337,-0.11460352,2.0896747,0.44952765,-0.91474396,0.1646011,-0.70176876,0.09244456,0.10107783,0.041054692,0.30413154,0.5270815,-0.19539751,-1.1696275,-0.09684178,-0.125051,0.24781926,0.16112591,0.32193795,-0.051326267,-0.23469193,0.16391268,0.0025745758,-0.14351161,0.0044228197,-0.18561503,0.07334304,0.5460666,0.25592074,0.30081433,-0.13966095,-0.027258582,0.0015460945,-0.0016158681,0.7311874,0.16989903,0.18466808,0.19102068,0.14151376,0.25213078,0.047154173,0.67038524,0.21907696,0.2503437,0.23713282,0.10868398,0.19206868,0.19289903,-0.012389554,-0.9304273,0.30676353,-0.15302122,0.08442565,0.26128197,-0.026627386,-0.3970157,-0.06955873,-0.15951514,0.15886043,0.28535464,0.119388744,-0.08723018,0.122799635,-0.21109642,0.17789185,0.15922698,0.05991706,0.11534673,0.06813002,-0.1594925,0.50653666,0.23524709,0.18539135,0.0030432937,0.034182195,-0.24050511,-0.13811277,-1.2031062,-0.27333534,-0.08327207,-0.8495279,-0.20189705,-0.19616178,-0.34905607,-0.16877156,-0.18824536,0.05211563,-0.044508476,-0.1721497,0.25618994,-0.123420626
-2.204288,-0.49766204,0.15193605,0.32957914,-1.4739426,0.584016,-0.63302577,0.2021928,0.43374127,1.1023879,-0.9891998,-0.80027336,0.18471226,0.09608687,0.3312799,0.22765554,0.116911136,-0.5123838,-0.55563325,-0.06642693,-0.08233121,-0.19780663,-0.019712105,0.49897814,-0.2841911,-0.27638578,-0.08098076,-0.18775935,-0.22659206,-0.041071594,0.41455626,-0.4919932,-0.21365401,-0.023048067,0.044053134,-0.09990592,-0.12890576,0.34658697,-0.06507881,-0.071797036,-0.0400241,-0.34369892,-0.23953831,-0.07598289,0.34820342,-0.12678722,-0.9443702,0.038925067,0.19131005,-0.5291089,0.45127767,0.44776088,-0.2811795,0.08290546,0.5475969,-0.050792854,-0.15232483,0.28271464,-0.10987028,0.011923613,0.07272415,0.018504985,0.0365158,0.13340679,0.19701914,-0.03029137,0.18392804,-0.3076005,0.09691602,-0.024565898,-0.44964907,-0.12287405,0.023890823,-0.0773384,0.31397688,-0.086158104,0.09259691,0.026650233,-0.29406595,0.074411124,-0.23116137,-0.1730988,0.114556596,-0.057436235,-0.3271589,0.07583068,-0.18748343,-0.13104711,-0.029261721,-0.3553382,-0.12234734
